          X           Y               RA              DEC         m_B       err_B         m_V       err_V         m_R       err_R 
   1947.490    1120.400      308.8645789       60.1464921      24.558       0.056      23.779       0.036      23.033       0.043 
   4784.250    3464.160      308.9065580       60.1118657      26.488       0.135      23.796       0.015      21.726       0.011 
   2138.440     842.620      308.8705931       60.1486830      23.637       0.018      23.156       0.009      22.723       0.012 
   3846.160    1320.000      308.9027074       60.1375277      23.447       0.022      23.095       0.010      22.802       0.013 
   1649.270    3823.870      308.8386100       60.1195071      25.015       0.127      22.896       0.081      22.159       0.143 
   1788.380    1419.260      308.8590754       60.1439667      26.524       0.125      24.279       0.015      23.118       0.015 
   1925.250    2860.480      308.8513971       60.1285087      23.641       0.020      23.259       0.010      22.951       0.019 
   1815.510    2387.140      308.8525673       60.1338205      27.635       0.249      24.886       0.024      23.474       0.021 
   1647.110    3824.940      308.8385572       60.1195038      25.317       0.143      23.862       0.073      22.137       0.089 
   3052.390    4327.110      308.8641724       60.1091961      26.627       0.115      24.077       0.013      21.776       0.008 
   2331.420    3310.440      308.8565762       60.1223649      23.350       0.016      23.128       0.009      22.928       0.016 
   4670.610    3425.680      308.9044725       60.1126780      23.330       0.015      23.014       0.008      22.747       0.012 
   2218.150    3424.170      308.8533847       60.1215949      26.139       0.113      24.256       0.018      23.117       0.019 
   2174.700    4686.280      308.8432648       60.1086495      26.589       0.103      23.993       0.013      21.808       0.007 
   2412.730     946.920      308.8755506       60.1466050      24.800       0.059      23.959       0.039      23.133       0.038 
   1125.280    4493.640      308.8228031       60.1144509      27.190       0.155      24.013       0.016      21.792       0.010 
   3214.460    2981.540      308.8773829       60.1225757      23.574       0.018      23.202       0.009      22.879       0.015 
   2273.940    2747.870      308.8594884       60.1284134      24.155       0.034      23.486       0.011      22.900       0.016 
   2107.850    2240.230      308.8597358       60.1342856      27.533       0.264      26.111       0.053      24.248       0.034 
   2367.350    3377.390      308.8568360       60.1215396      27.682       0.246      24.851       0.025      23.503       0.020 
   1503.020    1813.660      308.8502417       60.1409070      24.076       0.027      23.460       0.011      22.910       0.014 
   3767.250    2266.580      308.8941330       60.1279898      23.510       0.018      23.217       0.010      22.939       0.017 
   3567.590    2903.900      308.8853095       60.1220998      23.551       0.019      23.510       0.021      23.017       0.025 
   1066.270    2026.120      308.8395814       60.1402841      26.810       0.146      24.447       0.017      23.248       0.017 
   4672.390    3166.070      308.9064096       60.1153659      26.713       0.161      23.881       0.014      21.943       0.010 
   3666.840    1468.270      308.8978836       60.1366403      27.431       0.213      26.042       0.048      23.737       0.024 
   1324.300    1867.460      308.8461215       60.1409962      23.260       0.015      23.111       0.011      22.968       0.016 
    999.230    1894.580      308.8391440       60.1418927      23.720       0.020      23.311       0.011      22.908       0.013 
   4968.220    4271.370      308.9044830       60.1028195      27.723       0.261      24.514       0.023      21.796       0.010 
    985.440    2004.840      308.8380511       60.1407979      26.494       0.109      24.367       0.018      23.140       0.015 
   2347.380    3387.690      308.8563445       60.1215050      23.555       0.015      23.262       0.009      22.919       0.015 
   2650.120     745.740      308.8819735       60.1478317      24.311       0.044      23.653       0.029      23.062       0.030 
   4861.970    4063.590      308.9037905       60.1053620      23.314       0.013      23.006       0.009      22.727       0.016 
   1902.610    1033.340      308.8642795       60.1475587      26.718       0.121      25.613       0.046      24.122       0.040 
   1998.930     747.570      308.8683787       60.1501758      25.622       0.074      24.556       0.064      23.604       0.062 
   2398.750    4747.260      308.8474875       60.1072044      24.381       0.025      23.257       0.009      22.321       0.009 
   3119.010    2605.530      308.8781432       60.1268252      23.386       0.065      23.116       0.080      22.395       0.099 
   4502.070    3364.850      308.9014069       60.1139217      23.300       0.019      23.147       0.011      23.008       0.018 
   2284.330    3366.090      308.8551883       60.1219579      23.711       0.023      23.282       0.009      22.923       0.015 
   1393.760    2190.620      308.8452092       60.1373895      26.268       0.096      24.049       0.015      23.127       0.016 
   3178.980    1710.830      308.8859381       60.1358943      27.123       0.149      25.010       0.024      23.415       0.022 
   3738.630    2933.930      308.8886539       60.1211671      24.775       0.062      23.844       0.014      23.112       0.018 
   4776.850    3549.140      308.9057820       60.1110106      23.457       0.015      23.135       0.009      22.848       0.013 
   3327.750    4486.400      308.8687448       60.1065437      27.694       0.273      24.234       0.014      22.094       0.009 
   2756.980    3794.600      308.8619076       60.1157955      23.883       0.023      23.386       0.010      22.959       0.015 
   2118.660    2295.950      308.8595540       60.1336680      24.734       0.045      23.733       0.014      23.016       0.015 
   3629.820    1045.930      308.9002043       60.1411582      26.785       0.137      24.692       0.020      23.401       0.018 
   4714.410    2396.110      308.9129221       60.1232041      26.881       0.155      24.291       0.016      22.011       0.009 
   4842.350    4338.750      308.9013690       60.1025775      26.960       0.146      23.910       0.017      21.974       0.010 
   2822.940    3985.860      308.8618848       60.1135708      26.429       0.115      23.759       0.016      22.156       0.017 
   4123.390    4624.640      308.8843062       60.1022212      26.276       0.092      23.893       0.014      21.853       0.010 
   3666.020     924.740      308.9018465       60.1422845      23.490       0.019      23.253       0.008      23.117       0.016 
   2340.740    2767.370      308.8607383       60.1279688      27.808       0.241      28.038       0.202      25.224       0.066 
   3924.000    3239.080      308.8902841       60.1173267      27.421       0.244      24.016       0.014      22.138       0.009 
   1755.510    1714.160      308.8562342       60.1410245      24.740       0.036      23.681       0.011      22.978       0.014 
   1610.860    1337.050      308.8559741       60.1454639      27.633       0.227      26.377       0.059      24.415       0.036 
   3105.270    2592.060      308.8779553       60.1270149      23.090       0.052      22.743       0.105      22.905       0.215 
   4766.710    3553.510      308.9055388       60.1110021      23.452       0.018      23.222       0.009      23.012       0.013 
   4936.570    4016.620      308.9056877       60.1055785      26.941       0.147      24.322       0.019      21.895       0.010 
   3591.500    4442.990      308.8745558       60.1060373      23.995       0.055      23.280       0.039      22.548       0.049 
   2784.350    3187.450      308.8669143       60.1219989      27.675       0.267      26.307       0.088      24.579       0.060 
   3626.750    4377.190      308.8757709       60.1065924      24.638       0.031      23.288       0.008      22.579       0.010 
