x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
2449.09,2519.73,25.603,0.099,25.6198357091,5.74e-11,0.129,0.581,11.0,-0.083
3951.52,2335.61,26.666,0.252,27.1495377937,2.16e-11,0.028,0.224,4.3,0.265
3110.39,3762.01,24.662,0.044,24.5954004987,1.36e-10,0.006,0.075,24.7,0.029
769.71,338.25,26.698,0.261,99.99,2.09e-11,0.014,-0.923,4.2,0.14
647.45,2709.1,26.332,0.188,26.7702475151,2.93e-11,0.034,0.511,5.8,-0.084
679.9,2191.97,26.651,0.255,26.7012990866,2.19e-11,0.008,0.424,4.3,-0.001
1294.0,3908.45,26.694,0.262,27.697986847,2.1e-11,0.088,0.073,4.1,-0.085
1437.79,1531.95,26.35,0.194,27.0349673036,2.88e-11,0.233,0.3,5.6,-0.123
1515.54,738.09,26.177,0.164,26.1721061774,3.38e-11,0.038,1.286,6.6,0.017
2741.7,2178.44,25.579,0.095,25.4712123201,5.87e-11,0.02,-0.464,11.4,0.074
761.84,2650.07,25.177,0.068,25.1693627721,8.5e-11,0.006,0.447,15.9,0.044
2641.95,613.16,26.599,0.244,24.7501890878,2.29e-11,0.065,-1.433,4.4,0.158
926.68,2305.91,26.685,0.26,26.9467312096,2.12e-11,0.037,1.886,4.2,0.143
1160.3,3887.71,26.466,0.211,27.1432280474,2.59e-11,0.032,1.327,5.1,0.127
1952.12,2276.1,26.637,0.252,28.0836624114,2.22e-11,0.307,6.787,4.3,0.282
1157.37,511.35,25.249,0.072,25.1051584028,7.95e-11,0.02,-0.306,15.2,-0.017
2632.63,2470.44,26.199,0.166,26.1358585886,3.31e-11,0.022,-1.057,6.5,0.088
3596.87,2057.85,26.726,0.272,26.888329332,2.04e-11,0.082,-0.057,4.0,-0.064
1222.69,3172.3,26.386,0.195,26.5553674898,2.79e-11,0.084,0.118,5.6,0.04
2676.32,474.34,26.65,0.249,99.99,2.19e-11,0.087,2.689,4.4,0.021
3831.0,3680.75,25.842,0.123,25.7002484819,4.61e-11,0.036,0.691,8.8,0.066
3767.33,1802.3,26.583,0.235,25.6896114545,2.33e-11,0.035,1.659,4.6,0.104
3606.58,239.43,26.044,0.144,25.7699079139,3.82e-11,0.047,0.99,7.5,-0.027
1330.45,1328.31,26.635,0.245,26.8685887907,2.22e-11,0.136,1.908,4.4,0.108
2907.69,3779.26,26.895,0.313,99.99,1.75e-11,0.072,1.377,3.5,0.185
2757.08,3030.63,26.721,0.27,27.0023837573,2.05e-11,0.142,-0.209,4.0,0.161
3389.67,2175.55,26.54,0.225,26.5262587484,2.42e-11,0.005,1.641,4.8,0.148
3033.76,2485.35,26.664,0.254,27.2323568521,2.16e-11,0.289,0.859,4.3,0.082
2552.5,508.8,26.701,0.261,27.2417891218,2.09e-11,0.006,0.001,4.2,-0.003
929.93,427.63,26.578,0.236,26.5676497244,2.34e-11,0.041,0.402,4.6,0.104
362.79,459.78,25.196,0.069,24.1600316362,8.35e-11,0.02,0.161,15.7,-0.001
2847.86,3280.22,25.992,0.251,26.9912935544,4.01e-11,0.014,0.648,4.3,-0.091
897.03,3300.47,25.229,0.071,23.9572747533,8.1e-11,0.061,0.368,15.3,0.013
2288.51,2773.75,26.27,0.177,99.99,3.1e-11,0.212,0.049,6.1,-0.213
3204.71,443.13,26.582,0.236,26.9191163306,2.33e-11,0.015,0.034,4.6,0.015
765.54,3798.12,26.737,0.272,26.6090543934,2.02e-11,0.286,2.109,4.0,0.082
3191.04,1202.84,24.836,0.051,22.9641787052,1.16e-10,0.005,0.225,21.4,-0.032
255.53,1726.0,26.318,0.188,99.99,2.97e-11,0.241,0.877,5.8,-0.209
3363.6,1496.23,26.653,0.253,99.99,2.18e-11,0.175,0.899,4.3,0.205
2442.01,730.2,24.956,0.056,24.9566756956,1.04e-10,0.006,0.132,19.3,-0.003
2821.82,856.05,26.191,0.168,26.4213343292,3.34e-11,0.014,0.363,6.5,-0.029
2979.2,513.77,26.786,0.287,26.9371569635,1.93e-11,0.027,1.548,3.8,0.035
3175.87,4062.72,25.962,0.136,24.175333324,4.12e-11,0.141,0.853,8.0,-0.01
3242.51,167.62,25.365,0.079,25.3446032834,7.14e-11,0.051,0.822,13.7,0.059
3650.23,1356.2,24.376,0.035,24.3744098729,1.78e-10,0.014,0.703,31.5,0.009
537.09,2964.02,24.371,0.034,24.3478067097,1.78e-10,0.005,-0.016,31.7,-0.012
3568.56,3857.05,26.648,0.252,99.99,2.19e-11,0.061,0.181,4.3,0.071
1759.25,1724.23,26.253,0.176,26.5426455271,3.15e-11,0.005,0.694,6.2,-0.073
1218.86,419.43,26.603,0.242,99.99,2.28e-11,0.062,-0.144,4.5,-0.053
493.49,3521.42,25.923,0.129,25.9173541045,4.27e-11,0.063,2.162,8.4,-0.009
810.14,540.16,26.838,0.302,27.0352266539,1.84e-11,0.019,0.879,3.6,0.242
3082.26,35.49,26.545,0.226,27.1160712531,2.41e-11,0.047,0.413,4.8,-0.092
354.2,3294.19,26.412,0.204,99.99,2.72e-11,0.086,0.481,5.3,-0.254
1055.61,3173.2,25.282,0.074,25.2568208928,7.71e-11,0.036,-0.168,14.6,0.035
1765.46,1322.91,25.589,0.097,25.626022832,5.81e-11,0.042,0.68,11.2,0.032
3092.4,2084.51,26.255,0.174,26.1591843012,3.15e-11,0.021,0.231,6.3,0.076
1494.33,1401.66,25.394,0.081,25.6123456221,6.95e-11,0.022,0.012,13.4,-0.062
3444.15,3863.54,26.762,0.279,26.8443902174,1.97e-11,0.042,0.517,3.9,0.173
2752.42,1679.79,26.854,0.303,26.8440218555,1.81e-11,0.05,2.941,3.6,0.123
2132.94,440.54,26.412,0.203,26.6683723827,2.72e-11,0.059,-0.726,5.4,0.051
520.85,280.23,26.584,0.239,99.99,2.32e-11,0.01,1.476,4.5,0.209
1272.21,2163.35,25.43,0.085,21.8399295047,6.73e-11,0.103,0.645,12.8,-0.071
1499.07,972.27,26.606,0.243,27.0193682681,2.28e-11,0.007,-0.446,4.5,-0.047
3920.03,2600.69,26.142,0.16,26.6350161712,3.49e-11,0.062,1.23,6.8,0.093
2022.34,2444.38,26.691,0.259,26.8122715124,2.11e-11,0.007,0.445,4.2,-0.055
3898.9,3075.07,26.605,0.244,99.99,2.28e-11,0.108,0.263,4.4,-0.028
1810.8,1150.11,24.628,0.042,26.5795764827,1.41e-10,0.007,0.121,25.7,-0.035
835.97,2921.18,25.943,0.135,26.0025472099,4.2e-11,0.012,0.014,8.1,-0.089
3224.81,2320.41,26.109,0.154,26.7844004541,3.6e-11,0.009,0.893,7.1,0.01
2627.24,3522.0,26.473,0.217,27.833217124,2.58e-11,0.062,-0.217,5.0,-0.217
2399.8,2803.12,25.69,0.107,25.5918091518,5.3e-11,0.023,0.342,10.1,0.061
1886.6,2269.99,25.784,0.116,27.8509938574,4.86e-11,0.011,0.288,9.3,-0.058
1279.3,2338.49,25.868,0.123,25.8461323507,4.5e-11,0.009,0.084,8.8,0.105
2591.63,1998.97,26.263,0.179,26.7124290968,3.12e-11,0.118,-0.102,6.1,0.125
773.8,3412.1,25.166,0.067,25.2373019229,8.58e-11,0.014,0.295,16.1,0.035
3277.7,203.21,26.784,0.283,27.2358088282,1.93e-11,0.17,0.059,3.8,0.118
2156.6,93.46,24.794,0.048,24.8400238238,1.21e-10,0.012,-0.014,22.4,-0.009
2713.05,2974.27,24.94,0.055,23.7114919258,1.06e-10,0.022,0.155,19.6,0.001
2259.13,315.4,24.974,0.057,26.1116668672,1.02e-10,0.023,0.086,19.1,0.028
577.87,3647.14,26.64,0.252,99.99,2.21e-11,0.016,0.237,4.3,-0.132
1655.25,1667.38,26.582,0.235,22.503808076,2.33e-11,0.018,-0.303,4.6,-0.132
1969.19,205.42,25.3,0.075,26.983990975,7.59e-11,0.07,0.024,14.4,-0.003
2997.23,1113.16,26.394,0.201,26.8232940014,2.77e-11,0.043,0.766,5.4,0.015
3320.27,1863.01,26.236,0.174,26.2143097134,3.2e-11,0.009,0.176,6.2,-0.093
3889.9,1566.78,24.201,0.03,24.1310962584,2.09e-10,0.002,0.24,36.6,-0.003
3058.37,1397.35,26.793,0.286,26.7526026555,1.92e-11,0.116,-1.79,3.8,0.053
3295.59,505.46,26.639,0.246,26.9106950712,2.21e-11,0.017,-1.078,4.4,0.184
3287.7,3942.66,26.172,0.162,26.1139925599,3.4e-11,0.051,0.171,6.7,-0.069
1949.92,293.1,26.434,0.209,99.99,2.67e-11,0.173,-0.118,5.2,-0.002
274.17,2254.67,26.286,0.182,26.828833197,3.06e-11,0.102,0.837,6.0,-0.047
3812.23,828.12,26.559,0.233,27.0190558664,2.38e-11,0.125,0.177,4.7,0.006
1214.87,2796.23,25.653,0.103,26.4064735252,5.48e-11,0.024,-0.146,10.5,-0.02
2479.37,2640.7,24.783,0.048,24.8686327165,1.22e-10,0.044,-0.109,22.6,-0.065
28.48,2467.23,26.175,0.162,26.2146480297,3.39e-11,0.092,0.038,6.7,-0.06
112.73,3991.86,26.688,0.261,99.99,2.11e-11,0.008,0.25,4.2,0.049
3419.1,3881.5,26.805,0.287,26.9080477023,1.9e-11,0.094,1.634,3.8,0.012
1303.98,1874.22,26.748,0.278,26.7659650324,2e-11,0.036,1.011,3.9,0.016
3797.59,340.99,26.245,0.176,27.4048535839,3.18e-11,0.087,1.055,6.2,0.046
2417.51,1326.33,26.722,0.265,26.710405041,2.05e-11,0.102,0.444,4.1,0.1
1358.79,366.46,25.196,0.069,25.1009953484,8.35e-11,0.063,0.781,15.8,0.026
3125.99,3869.04,26.492,0.222,27.0717841807,2.53e-11,0.063,0.671,4.9,0.035
1027.72,1979.04,26.782,0.285,29.2731967997,1.94e-11,0.082,0.552,3.8,0.077
2250.92,3495.06,26.583,0.241,26.630563807,2.33e-11,0.04,2.69,4.5,0.309
3646.05,3197.99,25.765,0.116,25.7629958014,4.94e-11,0.05,0.335,9.4,0.122
2568.1,221.96,26.494,0.222,26.8783815084,2.53e-11,0.018,0.898,4.9,0.158
3083.39,2953.88,25.527,0.092,27.5979511723,6.15e-11,0.059,-0.654,11.8,-0.048
515.4,1067.57,25.064,0.061,25.1336125116,9.43e-11,0.021,0.127,17.8,-0.018
3034.03,2051.25,25.927,0.132,26.0603849203,4.26e-11,0.036,-0.167,8.2,0.021
1354.64,1394.58,25.463,0.086,25.4001324665,6.53e-11,0.06,0.227,12.6,0.02
1419.1,3484.01,24.621,0.042,24.6496305871,1.42e-10,0.01,0.041,25.6,0.011
164.4,1219.46,26.851,0.299,99.99,1.82e-11,0.072,8.585,3.6,0.289
1713.89,1627.87,26.179,0.166,26.8043829372,3.37e-11,0.031,0.817,6.5,0.011
242.01,1478.71,26.446,0.211,27.6748056077,2.64e-11,0.044,1.064,5.2,0.15
1843.86,3683.31,26.653,0.252,26.8989963485,2.18e-11,0.205,0.954,4.3,-0.024
74.24,1500.94,26.293,0.184,99.99,3.04e-11,0.048,0.082,5.9,-0.348
1787.78,897.77,26.554,0.233,26.6343174477,2.39e-11,0.144,2.039,4.7,0.263
2965.29,2902.03,25.652,0.103,25.5082356699,5.49e-11,0.012,-0.009,10.5,-0.065
3210.44,893.76,24.804,0.049,24.3382440419,1.2e-10,0.011,0.313,22.1,0.018
60.24,3866.75,26.802,0.29,27.0365295771,1.9e-11,0.093,-0.204,3.7,0.119
3289.29,3328.42,24.382,0.035,24.3145670767,1.77e-10,0.002,0.249,31.5,0.03
1624.12,3837.83,26.711,0.269,26.7975408775,2.07e-11,0.03,-0.688,4.0,0.132
1204.55,3545.21,24.653,0.043,24.5299837161,1.38e-10,0.004,-0.14,25.2,-0.004
3073.2,1254.4,25.67,0.104,25.8330392455,5.4e-11,0.048,0.052,10.4,0.017
3394.4,302.28,26.419,0.203,99.99,2.71e-11,0.086,-0.843,5.4,0.026
2205.07,2900.11,26.569,0.237,26.8561694673,2.36e-11,0.085,2.522,4.6,0.133
790.07,2145.92,26.389,0.201,99.99,2.78e-11,0.175,0.31,5.4,-0.173
1646.65,2506.53,26.045,0.144,26.1018319072,3.82e-11,0.079,0.607,7.5,-0.028
1280.32,2124.91,25.867,0.124,25.9391351759,4.5e-11,0.02,1.094,8.7,0.039
1315.54,3594.44,26.958,0.328,26.8602492886,1.65e-11,0.128,0.286,3.3,0.317
1471.55,2414.68,26.675,0.254,26.5943111918,2.14e-11,0.095,0.723,4.3,0.036
2129.94,2971.58,26.615,0.244,26.2403368908,2.26e-11,0.026,1.03,4.4,-0.065
190.21,3560.2,26.524,0.226,26.9739543072,2.46e-11,0.324,0.062,4.8,-0.016
1986.39,2375.17,26.307,0.185,26.4927370518,3e-11,0.025,-0.236,5.9,-0.11
1532.88,3781.33,26.957,0.332,99.99,1.65e-11,0.01,1.839,3.3,0.293
3378.9,1268.91,26.421,0.206,26.8496366341,2.7e-11,0.076,-0.171,5.3,0.058
134.56,832.25,26.736,0.271,99.99,2.02e-11,0.116,0.706,4.0,0.045
1205.18,1244.32,25.428,0.084,25.1944674438,6.74e-11,0.069,1.166,12.9,0.043
2153.28,1623.18,25.851,0.123,26.1565337693,4.57e-11,0.084,0.367,8.8,-0.065
3191.47,1928.13,26.182,0.165,26.1730769544,3.37e-11,0.161,0.974,6.6,0.086
3332.88,3767.43,26.491,0.217,26.8805222891,2.53e-11,0.083,-0.197,5.0,-0.078
184.59,3823.83,26.422,0.204,26.569195413,2.7e-11,0.163,0.208,5.3,-0.013
1365.42,1676.4,25.533,0.092,25.5867976426,6.12e-11,0.082,0.466,11.8,0.032
1573.65,416.07,26.548,0.23,99.99,2.4e-11,0.051,1.797,4.7,-0.062
1517.82,4037.39,25.583,0.097,22.8101765219,5.84e-11,0.006,0.919,11.2,-0.029
657.96,2883.59,24.496,0.038,25.8731097482,1.59e-10,0.008,0.17,28.6,-0.004
2628.9,2920.94,26.633,0.251,26.4722974774,2.22e-11,0.083,-0.283,4.3,0.157
1297.62,3731.67,25.005,0.058,24.9528297819,9.96e-11,0.012,0.391,18.7,0.037
2169.93,121.97,26.257,0.18,26.3172622866,3.14e-11,0.078,1.021,6.0,0.1
624.74,3508.46,25.509,0.09,29.0321786559,6.26e-11,0.01,-0.144,12.1,-0.017
3584.14,929.85,24.732,0.046,29.6970324456,1.28e-10,0.005,-0.072,23.4,-0.043
3779.62,2283.46,26.24,0.172,25.8483112841,3.19e-11,0.066,0.216,6.3,0.063
3592.51,2486.18,26.276,0.179,26.8837362267,3.09e-11,0.151,0.574,6.1,0.03
456.95,3133.25,24.552,0.04,24.6068152647,1.51e-10,0.007,-0.125,27.3,0.015
1420.58,2786.19,26.561,0.232,26.9238398729,2.37e-11,0.039,0.564,4.7,0.139
1910.32,2423.98,26.509,0.222,26.9768102108,2.49e-11,0.083,0.087,4.9,-0.167
1356.52,3576.17,26.611,0.242,26.8726273752,2.27e-11,0.057,0.385,4.5,0.111
1567.35,2918.34,26.651,0.249,99.99,2.19e-11,0.099,0.794,4.4,0.081
3762.19,2692.09,26.472,0.216,26.9364483436,2.58e-11,0.024,5.767,5.0,-0.202
2426.46,1634.65,26.565,0.23,26.7803618399,2.37e-11,0.058,0.426,4.7,-0.005
2430.73,2863.22,26.579,0.236,27.1177570153,2.34e-11,0.128,1.978,4.6,-0.139
3992.79,708.11,26.305,0.186,26.3588686215,3.01e-11,0.098,0.582,5.8,-0.071
1727.78,3361.59,26.534,0.227,27.2373686262,2.43e-11,0.13,2.152,4.8,0.043
1832.39,3107.98,25.416,0.084,25.5275370839,6.82e-11,0.01,0.226,13.0,0.01
4007.56,42.0,26.673,0.258,99.99,2.14e-11,0.008,0.712,4.2,-0.095
3401.5,3950.69,25.604,0.098,25.5938599948,5.73e-11,0.046,0.781,11.1,0.048
2596.25,3318.11,25.077,0.062,25.0296596558,9.32e-11,0.014,0.086,17.4,0.003
2115.81,2596.59,25.328,0.077,25.2975966528,7.39e-11,0.003,-0.026,14.1,-0.028
2955.97,2809.2,25.687,0.225,27.0004012857,5.31e-11,0.023,0.405,4.8,-0.026
3174.94,3338.01,26.72,0.273,26.9371545687,2.05e-11,0.19,0.156,4.0,0.13
3351.67,3217.98,26.191,0.167,26.4959014879,3.34e-11,0.066,0.685,6.5,0.051
909.99,3253.51,26.305,0.183,99.99,3e-11,0.042,0.184,5.9,-0.255
1688.3,2402.21,26.58,0.235,99.99,2.33e-11,0.023,0.162,4.6,-0.078
1016.94,535.23,25.246,0.073,21.6585026753,7.97e-11,0.055,-0.121,15.0,0.034
2020.71,2895.99,26.279,0.181,26.439011611,3.08e-11,0.076,1.279,6.0,0.101
724.82,2020.69,25.206,0.069,25.3747422098,8.28e-11,0.002,0.079,15.7,-0.009
831.38,1760.65,25.061,0.061,24.9938365442,9.45e-11,0.029,0.016,17.7,0.04
2387.23,764.17,24.49,0.038,25.0725706951,1.6e-10,0.01,-0.023,28.7,0.014
1293.29,3119.91,25.894,0.128,25.750163652,4.39e-11,0.012,0.537,8.5,0.014
3406.09,2287.37,25.287,0.074,25.2339438422,7.68e-11,0.011,-0.197,14.6,0.021
2263.19,2036.42,25.453,0.086,25.3892213315,6.59e-11,0.024,0.286,12.6,-0.044
1711.62,439.88,25.909,0.129,28.2383933407,4.33e-11,0.118,-0.391,8.4,0.022
1077.09,3379.84,26.734,0.274,99.99,2.03e-11,0.008,0.397,4.0,0.078
1596.46,3047.66,25.529,0.091,25.5064898341,6.15e-11,0.076,0.503,11.9,0.003
1265.81,3602.95,25.984,0.14,25.7476595842,4.04e-11,0.038,-0.132,7.7,0.082
3437.62,3798.18,25.645,0.103,25.7554257781,5.52e-11,0.051,0.29,10.6,0.082
2708.14,3186.27,26.337,0.19,26.2415234929,2.92e-11,0.097,0.428,5.7,0.079
1715.63,1950.74,26.693,0.26,27.1142092147,2.1e-11,0.07,0.185,4.2,-0.124
2768.68,3121.19,26.485,0.217,26.9665536717,2.55e-11,0.083,0.849,5.0,0.153
3797.93,4.73,26.793,0.288,27.4640100939,1.92e-11,0.013,-1.227,3.8,0.044
3537.59,526.21,24.805,0.049,24.7965758608,1.2e-10,0.02,0.477,22.1,0.015
3661.74,3312.37,26.01,0.141,27.0157244188,3.94e-11,0.078,1.108,7.7,-0.023
276.73,3544.67,26.535,0.225,27.2217410923,2.43e-11,0.027,0.057,4.8,-0.037
1550.02,1174.7,26.685,0.261,26.8746370233,2.12e-11,0.03,-0.155,4.2,-0.073
3310.87,155.49,26.419,0.203,26.7985327139,2.71e-11,0.021,-0.866,5.4,-0.015
2929.93,3187.35,25.867,0.125,27.1763670815,4.5e-11,0.014,2.626,8.7,0.082
2150.97,1733.88,26.549,0.234,99.99,2.4e-11,0.164,1.069,4.6,-0.182
3044.87,1445.98,25.425,0.085,25.4815408393,6.76e-11,0.012,-0.129,12.8,0.006
1490.43,2426.87,26.257,0.176,26.1258553424,3.14e-11,0.106,0.331,6.2,-0.032
3522.97,1831.11,24.667,0.044,24.6146687773,1.36e-10,0.006,2.343,24.7,0.043
3922.85,419.08,26.638,0.252,26.8679289438,2.21e-11,0.109,0.558,4.3,0.106
1131.5,569.44,26.832,0.291,99.99,1.85e-11,0.023,0.384,3.7,0.071
2269.42,2314.04,26.592,0.24,99.99,2.31e-11,0.21,0.271,4.5,-0.023
3964.73,2523.12,26.661,0.255,27.0675118711,2.17e-11,0.185,-0.162,4.3,-0.047
3404.99,1785.11,24.509,0.038,20.4288522235,1.57e-10,0.001,0.214,28.3,0.016
1222.91,986.27,26.281,0.181,21.954362949,3.07e-11,0.052,-0.414,6.0,0.05
2750.7,2441.6,26.717,0.265,26.7897022867,2.06e-11,0.089,0.538,4.1,0.009
867.55,1597.22,25.079,0.062,25.0670991224,9.3e-11,0.058,0.269,17.5,0.023
1473.24,1873.01,26.048,0.148,25.9263270638,3.81e-11,0.035,-0.036,7.3,0.049
130.08,1091.11,25.686,0.106,25.7517791338,5.32e-11,0.016,-0.156,10.2,-0.048
2961.24,1206.12,26.515,0.224,26.8895986993,2.48e-11,0.091,-0.198,4.8,-0.055
3713.37,1739.75,26.621,0.244,99.99,2.25e-11,0.009,0.62,4.4,0.01
2367.23,2003.12,25.7,0.108,25.9713563016,5.25e-11,0.09,1.136,10.0,-0.061
3441.0,3520.53,26.729,0.27,26.7459521985,2.03e-11,0.022,0.416,4.0,-0.009
1582.7,3112.99,25.974,0.137,25.7407977883,4.08e-11,0.11,0.532,7.9,0.026
1622.3,2592.92,24.378,0.034,24.3265822946,1.77e-10,0.009,0.318,31.6,0.012
2341.1,772.18,25.63,0.205,27.7054509143,5.6e-11,0.011,0.877,5.3,-0.075
2363.43,3024.43,26.84,0.296,26.7196445346,1.84e-11,0.181,0.074,3.7,0.12
3375.42,171.95,26.629,0.247,27.1152392156,2.23e-11,0.008,1.54,4.4,-0.013
1880.2,2308.88,26.606,0.244,26.9914193916,2.28e-11,0.033,0.08,4.4,-0.02
2669.49,3902.1,24.394,0.035,24.3550785886,1.75e-10,0.006,0.039,31.4,0.01
2512.75,2208.42,26.542,0.227,26.552756483,2.42e-11,0.056,1.263,4.8,-0.001
149.0,2256.99,24.536,0.04,24.430496803,1.53e-10,0.005,-0.043,27.5,0.001
543.85,253.93,24.991,0.058,28.4300116082,1.01e-10,0.02,0.216,18.7,0.012
1389.94,2330.49,26.414,0.203,26.2932938418,2.72e-11,0.123,-0.402,5.4,0.06
2985.48,1652.05,26.353,0.192,26.6659370666,2.88e-11,0.126,-0.136,5.6,-0.04
3226.08,760.66,25.892,0.127,26.0678161353,4.4e-11,0.008,0.087,8.6,0.014
1884.42,3820.2,24.663,0.044,24.7456385835,1.36e-10,0.016,0.442,24.7,-0.053
1684.92,3756.04,25.739,0.112,26.2946850068,5.06e-11,0.092,0.122,9.7,-0.025
228.84,3439.12,26.738,0.275,26.6568951137,2.02e-11,0.018,1.395,4.0,-0.008
1624.21,476.06,26.697,0.266,26.9320775392,2.1e-11,0.051,0.911,4.1,0.007
3171.65,3209.57,26.471,0.213,26.4342974322,2.58e-11,0.089,-0.387,5.1,0.038
2939.14,1674.2,25.076,0.062,25.0436123264,9.32e-11,0.036,1.038,17.4,-0.001
780.47,3199.0,24.511,0.038,24.4767726989,1.57e-10,0.022,0.207,28.3,-0.011
1931.04,989.94,26.748,0.28,25.9270336402,2e-11,0.015,0.21,3.9,0.189
431.16,3412.07,26.639,0.252,27.5479658323,2.21e-11,0.049,0.159,4.3,-0.029
1805.86,3282.68,26.846,0.301,26.9594472939,1.83e-11,0.187,2.767,3.6,0.235
279.84,2950.72,25.948,0.134,26.0119978406,4.17e-11,0.06,0.437,8.1,-0.048
786.4,3339.19,25.172,0.068,25.1175311758,8.53e-11,0.007,0.391,16.0,0.064
1659.72,573.32,26.626,0.244,27.0953116167,2.24e-11,0.007,2.12,4.4,0.088
3508.43,202.61,26.018,0.141,26.0195599036,3.92e-11,0.18,0.294,7.7,-0.094
3002.96,3817.08,26.434,0.21,99.99,2.67e-11,0.193,0.22,5.2,-0.134
3280.99,3110.89,26.493,0.221,27.2607488564,2.53e-11,0.018,0.468,4.9,-0.044
3878.92,2851.46,26.086,0.151,23.541104669,3.68e-11,0.028,0.073,7.2,0.098
1467.08,3375.81,25.455,0.087,25.6375755864,6.57e-11,0.009,-0.013,12.5,0.006
2389.84,1991.84,26.28,0.182,27.1484618323,3.08e-11,0.146,0.166,6.0,-0.378
2369.93,3025.74,24.913,0.054,26.4524027252,1.08e-10,0.009,0.204,20.1,-0.013
2747.22,1385.65,26.865,0.307,26.5659988556,1.79e-11,0.039,2.959,3.5,0.339
2352.19,264.3,26.746,0.274,26.9544615434,2e-11,0.127,-0.231,4.0,0.068
636.85,3466.03,25.981,0.139,26.1176545226,4.05e-11,0.031,0.277,7.8,-0.068
1833.6,3095.81,24.669,0.044,24.6026082775,1.36e-10,0.01,0.056,24.7,0.032
2493.12,1061.89,24.47,0.037,27.6625982535,1.63e-10,0.015,0.424,29.2,-0.029
3335.37,687.05,26.574,0.235,26.7367601641,2.35e-11,0.016,0.036,4.6,-0.074
3645.86,3453.21,26.374,0.198,26.4312025729,2.82e-11,0.087,0.403,5.5,0.076
1331.41,1515.1,24.681,0.044,24.5389649861,1.34e-10,0.01,0.335,24.5,0.022
438.68,3386.27,26.702,0.261,26.7753022466,2.09e-11,0.053,-0.807,4.2,-0.077
2371.74,3545.39,26.442,0.207,26.892120043,2.65e-11,0.034,-0.16,5.3,-0.169
134.2,3903.21,26.6,0.243,26.5617323411,2.29e-11,0.251,0.389,4.5,0.112
3597.7,3523.03,26.136,0.159,26.0138392728,3.51e-11,0.066,0.889,6.8,0.08
3353.96,1725.72,26.636,0.25,27.0804967503,2.22e-11,0.046,0.165,4.3,-0.15
2534.66,3467.86,26.348,0.191,26.3296040186,2.89e-11,0.033,-0.109,5.7,-0.198
3280.6,1828.88,25.76,0.113,25.6736305105,4.97e-11,0.067,1.767,9.6,0.098
1694.93,3716.08,26.778,0.286,27.1020929808,1.94e-11,0.086,0.714,3.8,0.062
3564.97,909.3,26.486,0.217,26.5068634012,2.54e-11,0.068,0.743,5.0,0.137
3731.39,3325.76,26.758,0.277,26.7372066665,1.98e-11,0.106,-0.294,3.9,0.119
1340.4,3750.47,26.703,0.26,26.6922072865,2.08e-11,0.126,0.026,4.2,0.029
3248.5,3582.87,26.529,0.225,26.3382719462,2.44e-11,0.057,0.159,4.8,0.124
3600.78,3230.88,25.58,0.097,99.99,5.86e-11,0.047,0.324,11.2,-0.004
50.81,2905.1,25.843,0.244,27.1795668497,4.6e-11,0.028,-0.088,4.4,0.04
3301.58,1202.8,25.24,0.072,26.3478928913,8.02e-11,0.015,0.596,15.2,0.01
3007.11,217.92,24.958,0.056,24.9587512704,1.04e-10,0.053,0.035,19.3,-0.01
3095.99,3537.99,25.799,0.281,27.0720063655,4.79e-11,0.072,0.36,3.9,-0.019
3162.72,2373.49,26.762,0.275,26.8576234437,1.97e-11,0.136,2.238,3.9,0.122
1194.06,3626.43,26.053,0.241,26.8370148291,3.79e-11,0.04,1.879,4.5,0.149
4010.6,655.86,26.401,0.201,99.99,2.75e-11,0.06,-0.19,5.4,-0.162
2862.28,1847.18,26.676,0.258,99.99,2.14e-11,0.003,2.666,4.2,0.1
33.08,2572.8,25.05,0.061,25.0785045385,9.55e-11,0.012,0.174,17.7,0.008
2298.69,2003.79,25.68,0.105,25.726020041,5.35e-11,0.011,-0.242,10.3,0.036
89.18,586.9,26.879,0.314,27.8845376689,1.77e-11,0.073,4.233,3.5,0.23
174.82,1977.63,25.453,0.086,25.6844865309,6.59e-11,0.016,0.59,12.6,0.0
3649.4,457.12,25.889,0.127,25.8013893699,4.41e-11,0.012,-0.058,8.6,0.018
1003.01,934.99,26.656,0.259,26.9662609507,2.18e-11,0.002,0.938,4.2,0.318
2526.04,3755.11,25.404,0.083,21.4747428009,6.89e-11,0.004,-0.171,13.0,0.022
2714.11,3041.7,26.52,0.224,26.870247476,2.47e-11,0.008,0.05,4.8,0.063
3761.29,1213.8,25.759,0.113,25.678740084,4.97e-11,0.036,0.264,9.6,-0.016
1396.88,2887.35,25.811,0.118,27.3063037888,4.74e-11,0.062,0.959,9.2,-0.006
1488.53,3173.68,24.849,0.051,24.8487870542,1.15e-10,0.02,-0.055,21.4,-0.008
1671.25,487.92,25.147,0.066,19.8440983266,8.74e-11,0.006,-0.017,16.4,0.023
1237.73,2869.53,25.413,0.082,25.329744927,6.83e-11,0.005,0.339,13.2,-0.053
3862.77,1941.19,24.395,0.035,24.4061821908,1.75e-10,0.003,0.153,31.0,0.055
1913.74,1842.81,26.267,0.179,26.914614871,3.11e-11,0.011,-0.614,6.1,-0.127
391.2,832.57,26.408,0.203,27.3364870539,2.73e-11,0.266,1.029,5.4,0.056
20.02,1897.77,26.715,0.27,99.99,2.06e-11,0.142,0.348,4.0,0.007
