         T         c12         c13         c14 
   3415.49   3.4345119   4.3765278   4.9755311 
   3417.07   3.4323095   4.3735993   4.9721256 
   3418.64   3.4301082   4.3706722   4.9687217 
   3420.21   3.4279079   4.3677465   4.9653196 
   3421.79   3.4257086   4.3648223   4.9619191 
   3423.37   3.4235104   4.3618995   4.9585203 
   3424.94   3.4213133   4.3589781   4.9551233 
   3426.52   3.4191171   4.3560581   4.9517279 
   3428.10   3.4169221   4.3531395   4.9483342 
   3429.68   3.4147280   4.3502224   4.9449421 
   3431.26   3.4125350   4.3473067   4.9415518 
   3432.84   3.4103431   4.3443924   4.9381632 
   3434.42   3.4081522   4.3414795   4.9347762 
   3436.00   3.4059623   4.3385680   4.9313910 
   3437.59   3.4037734   4.3356580   4.9280074 
   3439.17   3.4015856   4.3327494   4.9246255 
   3440.75   3.3993989   4.3298422   4.9212453 
   3442.34   3.3972132   4.3269364   4.9178667 
   3443.93   3.3950285   4.3240320   4.9144899 
   3445.51   3.3928448   4.3211290   4.9111147 
   3447.10   3.3906622   4.3182275   4.9077412 
   3448.69   3.3884807   4.3153273   4.9043694 
   3450.28   3.3863001   4.3124286   4.9009993 
   3451.87   3.3841206   4.3095313   4.8976308 
   3453.46   3.3819422   4.3066354   4.8942640 
   3455.05   3.3797648   4.3037409   4.8908989 
   3456.64   3.3775884   4.3008478   4.8875355 
   3458.23   3.3754130   4.2979561   4.8841737 
   3459.82   3.3732387   4.2950659   4.8808137 
   3461.42   3.3710654   4.2921770   4.8774553 
   3463.01   3.3688931   4.2892896   4.8740985 
   3464.61   3.3667219   4.2864035   4.8707435 
   3466.20   3.3645517   4.2835189   4.8673901 
   3467.80   3.3623825   4.2806357   4.8640384 
   3469.40   3.3602144   4.2777538   4.8606883 
   3471.00   3.3580473   4.2748734   4.8573400 
   3472.59   3.3558812   4.2719944   4.8539933 
   3474.19   3.3537162   4.2691168   4.8506482 
   3475.79   3.3515522   4.2662406   4.8473049 
   3477.40   3.3493892   4.2633658   4.8439632 
   3479.00   3.3472272   4.2604924   4.8406231 
   3480.60   3.3450663   4.2576204   4.8372848 
   3482.20   3.3429064   4.2547498   4.8339481 
   3483.81   3.3407475   4.2518806   4.8306130 
   3485.41   3.3385897   4.2490128   4.8272796 
   3487.02   3.3364329   4.2461464   4.8239479 
   3488.62   3.3342771   4.2432814   4.8206179 
   3490.23   3.3321223   4.2404178   4.8172895 
   3491.84   3.3299686   4.2375556   4.8139627 
   3493.45   3.3278158   4.2346948   4.8106377 
   3495.06   3.3256641   4.2318354   4.8073143 
   3496.67   3.3235135   4.2289774   4.8039925 
   3498.28   3.3213638   4.2261207   4.8006724 
   3499.89   3.3192152   4.2232655   4.7973540 
   3501.50   3.3170676   4.2204117   4.7940372 
   3503.12   3.3149210   4.2175592   4.7907220 
   3504.73   3.3127755   4.2147082   4.7874086 
   3506.34   3.3106309   4.2118585   4.7840968 
   3507.96   3.3084874   4.2090103   4.7807866 
   3509.57   3.3063449   4.2061634   4.7774781 
   3511.19   3.3042034   4.2033179   4.7741712 
   3512.81   3.3020630   4.2004738   4.7708660 
   3514.43   3.2999235   4.1976311   4.7675624 
   3516.05   3.2977851   4.1947898   4.7642605 
   3517.67   3.2956477   4.1919499   4.7609603 
   3519.29   3.2935113   4.1891114   4.7576617 
   3520.91   3.2913760   4.1862742   4.7543647 
   3522.53   3.2892416   4.1834384   4.7510694 
   3524.15   3.2871083   4.1806041   4.7477757 
   3525.78   3.2849760   4.1777711   4.7444837 
   3527.40   3.2828447   4.1749395   4.7411933 
   3529.03   3.2807144   4.1721092   4.7379046 
   3530.65   3.2785851   4.1692804   4.7346175 
   3532.28   3.2764569   4.1664530   4.7313320 
   3533.90   3.2743296   4.1636269   4.7280482 
   3535.53   3.2722034   4.1608022   4.7247660 
   3537.16   3.2700782   4.1579789   4.7214855 
   3538.79   3.2679540   4.1551569   4.7182066 
   3540.42   3.2658308   4.1523364   4.7149294 
   3542.05   3.2637086   4.1495172   4.7116538 
   3543.68   3.2615874   4.1466994   4.7083798 
   3545.32   3.2594673   4.1438830   4.7051075 
   3546.95   3.2573481   4.1410680   4.7018368 
   3548.58   3.2552300   4.1382543   4.6985677 
   3550.22   3.2531129   4.1354421   4.6953003 
   3551.85   3.2509968   4.1326312   4.6920345 
   3553.49   3.2488817   4.1298216   4.6887704 
   3555.13   3.2467676   4.1270135   4.6855078 
   3556.76   3.2446545   4.1242067   4.6822470 
   3558.40   3.2425424   4.1214013   4.6789877 
   3560.04   3.2404313   4.1185973   4.6757301 
   3561.68   3.2383213   4.1157946   4.6724741 
   3563.32   3.2362122   4.1129933   4.6692197 
   3564.96   3.2341041   4.1101934   4.6659670 
   3566.61   3.2319971   4.1073949   4.6627159 
   3568.25   3.2298911   4.1045977   4.6594664 
   3569.89   3.2277860   4.1018019   4.6562185 
   3571.54   3.2256820   4.0990075   4.6529723 
   3573.18   3.2235790   4.0962144   4.6497277 
   3574.83   3.2214769   4.0934227   4.6464847 
   3576.48   3.2193759   4.0906324   4.6432434 
   3578.12   3.2172759   4.0878434   4.6400036 
   3579.77   3.2151769   4.0850558   4.6367655 
   3581.42   3.2130789   4.0822696   4.6335290 
   3583.07   3.2109818   4.0794847   4.6302942 
   3584.72   3.2088858   4.0767012   4.6270609 
   3586.37   3.2067908   4.0739191   4.6238293 
   3588.03   3.2046968   4.0711383   4.6205993 
   3589.68   3.2026038   4.0683589   4.6173709 
   3591.33   3.2005118   4.0655809   4.6141442 
   3592.99   3.1984208   4.0628042   4.6109190 
   3594.64   3.1963308   4.0600289   4.6076955 
   3596.30   3.1942417   4.0572549   4.6044736 
   3597.95   3.1921537   4.0544823   4.6012533 
   3599.61   3.1900667   4.0517111   4.5980346 
   3601.27   3.1879807   4.0489412   4.5948175 
   3602.93   3.1858956   4.0461727   4.5916020 
   3604.59   3.1838116   4.0434055   4.5883882 
   3606.25   3.1817286   4.0406397   4.5851760 
   3607.91   3.1796465   4.0378753   4.5819653 
   3609.57   3.1775655   4.0351122   4.5787563 
   3611.24   3.1754854   4.0323505   4.5755489 
   3612.90   3.1734064   4.0295901   4.5723431 
   3614.56   3.1713283   4.0268311   4.5691389 
   3616.23   3.1692513   4.0240734   4.5659363 
   3617.89   3.1671752   4.0213171   4.5627354 
   3619.56   3.1651001   4.0185621   4.5595360 
   3621.23   3.1630260   4.0158085   4.5563382 
   3622.90   3.1609529   4.0130562   4.5531421 
   3624.57   3.1588808   4.0103053   4.5499475 
   3626.24   3.1568097   4.0075558   4.5467546 
   3627.91   3.1547395   4.0048076   4.5435632 
   3629.58   3.1526704   4.0020607   4.5403735 
   3631.25   3.1506023   3.9993152   4.5371854 
   3632.92   3.1485351   3.9965711   4.5339988 
   3634.60   3.1464689   3.9938282   4.5308139 
   3636.27   3.1444038   3.9910868   4.5276305 
   3637.94   3.1423396   3.9883467   4.5244488 
   3639.62   3.1402764   3.9856079   4.5212687 
   3641.30   3.1382141   3.9828705   4.5180901 
   3642.97   3.1361529   3.9801344   4.5149132 
   3644.65   3.1340927   3.9773997   4.5117378 
   3646.33   3.1320334   3.9746663   4.5085641 
   3648.01   3.1299751   3.9719342   4.5053919 
   3649.69   3.1279178   3.9692035   4.5022213 
   3651.37   3.1258615   3.9664742   4.4990523 
   3653.06   3.1238062   3.9637462   4.4958850 
   3654.74   3.1217519   3.9610195   4.4927192 
   3656.42   3.1196985   3.9582941   4.4895550 
   3658.11   3.1176462   3.9555702   4.4863924 
   3659.79   3.1155948   3.9528475   4.4832313 
   3661.48   3.1135444   3.9501262   4.4800719 
   3663.16   3.1114950   3.9474062   4.4769141 
   3664.85   3.1094465   3.9446876   4.4737578 
   3666.54   3.1073991   3.9419703   4.4706032 
   3668.23   3.1053526   3.9392543   4.4674501 
   3669.92   3.1033071   3.9365397   4.4642986 
   3671.61   3.1012626   3.9338264   4.4611487 
   3673.30   3.0992190   3.9311144   4.4580004 
   3674.99   3.0971765   3.9284038   4.4548536 
   3676.69   3.0951349   3.9256945   4.4517085 
   3678.38   3.0930943   3.9229866   4.4485649 
   3680.07   3.0910547   3.9202800   4.4454229 
   3681.77   3.0890160   3.9175747   4.4422825 
   3683.47   3.0869783   3.9148707   4.4391437 
   3685.16   3.0849417   3.9121681   4.4360064 
   3686.86   3.0829059   3.9094668   4.4328707 
   3688.56   3.0808712   3.9067668   4.4297367 
   3690.26   3.0788374   3.9040682   4.4266041 
   3691.96   3.0768046   3.9013709   4.4234732 
   3693.66   3.0747728   3.8986749   4.4203438 
   3695.36   3.0727420   3.8959803   4.4172161 
   3697.06   3.0707121   3.8932870   4.4140898 
   3698.77   3.0686832   3.8905950   4.4109652 
   3700.47   3.0666553   3.8879043   4.4078422 
   3702.17   3.0646284   3.8852150   4.4047207 
   3703.88   3.0626024   3.8825270   4.4016008 
   3705.59   3.0605774   3.8798403   4.3984824 
   3707.29   3.0585534   3.8771549   4.3953656 
   3709.00   3.0565303   3.8744709   4.3922504 
   3710.71   3.0545082   3.8717882   4.3891368 
   3712.42   3.0524871   3.8691068   4.3860247 
   3714.13   3.0504669   3.8664267   4.3829143 
   3715.84   3.0484478   3.8637480   4.3798053 
   3717.55   3.0464296   3.8610705   4.3766980 
   3719.26   3.0444123   3.8583944   4.3735922 
   3720.98   3.0423960   3.8557196   4.3704879 
   3722.69   3.0403807   3.8530462   4.3673853 
   3724.41   3.0383664   3.8503740   4.3642842 
   3726.12   3.0363530   3.8477032   4.3611847 
   3727.84   3.0343406   3.8450337   4.3580867 
   3729.56   3.0323292   3.8423655   4.3549903 
   3731.27   3.0303187   3.8396986   4.3518954 
   3732.99   3.0283092   3.8370331   4.3488022 
   3734.71   3.0263007   3.8343688   4.3457104 
   3736.43   3.0242931   3.8317059   4.3426203 
   3738.15   3.0222865   3.8290443   4.3395317 
   3739.88   3.0202808   3.8263840   4.3364446 
   3741.60   3.0182762   3.8237250   4.3333591 
   3743.32   3.0162724   3.8210673   4.3302752 
   3745.05   3.0142697   3.8184109   4.3271928 
   3746.77   3.0122679   3.8157559   4.3241120 
   3748.50   3.0102671   3.8131022   4.3210327 
   3750.23   3.0082672   3.8104497   4.3179550 
   3751.95   3.0062683   3.8077986   4.3148789 
   3753.68   3.0042703   3.8051488   4.3118043 
   3755.41   3.0022733   3.8025003   4.3087312 
   3757.14   3.0002773   3.7998531   4.3056597 
   3758.87   2.9982822   3.7972072   4.3025898 
   3760.60   2.9962881   3.7945627   4.2995214 
   3762.34   2.9942950   3.7919194   4.2964545 
   3764.07   2.9923028   3.7892774   4.2933893 
   3765.80   2.9903116   3.7866368   4.2903255 
   3767.54   2.9883213   3.7839974   4.2872633 
   3769.27   2.9863320   3.7813594   4.2842027 
   3771.01   2.9843436   3.7787227   4.2811435 
   3772.75   2.9823562   3.7760872   4.2780860 
   3774.48   2.9803697   3.7734531   4.2750300 
   3776.22   2.9783843   3.7708203   4.2719755 
   3777.96   2.9763997   3.7681887   4.2689226 
   3779.70   2.9744161   3.7655585   4.2658712 
   3781.44   2.9724335   3.7629296   4.2628214 
   3783.19   2.9704518   3.7603020   4.2597731 
   3784.93   2.9684711   3.7576756   4.2567263 
   3786.67   2.9664913   3.7550506   4.2536811 
   3788.42   2.9645125   3.7524269   4.2506374 
   3790.16   2.9625347   3.7498045   4.2475953 
   3791.91   2.9605578   3.7471833   4.2445547 
   3793.66   2.9585818   3.7445635   4.2415156 
   3795.40   2.9566068   3.7419450   4.2384781 
   3797.15   2.9546327   3.7393277   4.2354421 
   3798.90   2.9526596   3.7367118   4.2324077 
   3800.65   2.9506875   3.7340972   4.2293748 
   3802.40   2.9487163   3.7314838   4.2263434 
   3804.15   2.9467460   3.7288718   4.2233135 
   3805.91   2.9447767   3.7262610   4.2202852 
   3807.66   2.9428084   3.7236515   4.2172584 
   3809.41   2.9408410   3.7210433   4.2142332 
   3811.17   2.9388745   3.7184365   4.2112095 
   3812.92   2.9369090   3.7158309   4.2081873 
   3814.68   2.9349444   3.7132266   4.2051666 
   3816.44   2.9329808   3.7106236   4.2021475 
   3818.20   2.9310181   3.7080218   4.1991299 
   3819.95   2.9290564   3.7054214   4.1961139 
   3821.71   2.9270956   3.7028223   4.1930993 
   3823.47   2.9251358   3.7002244   4.1900863 
   3825.24   2.9231769   3.6976278   4.1870748 
   3827.00   2.9212190   3.6950326   4.1840649 
   3828.76   2.9192620   3.6924386   4.1810564 
   3830.53   2.9173059   3.6898459   4.1780495 
   3832.29   2.9153508   3.6872544   4.1750441 
   3834.06   2.9133966   3.6846643   4.1720403 
   3835.82   2.9114434   3.6820755   4.1690379 
   3837.59   2.9094911   3.6794879   4.1660371 
   3839.36   2.9075398   3.6769016   4.1630378 
   3841.13   2.9055894   3.6743166   4.1600400 
   3842.89   2.9036399   3.6717329   4.1570438 
   3844.66   2.9016914   3.6691505   4.1540490 
   3846.44   2.8997438   3.6665693   4.1510558 
   3848.21   2.8977972   3.6639894   4.1480641 
   3849.98   2.8958515   3.6614108   4.1450739 
   3851.75   2.8939067   3.6588335   4.1420852 
   3853.53   2.8919629   3.6562575   4.1390981 
   3855.30   2.8900200   3.6536827   4.1361125 
   3857.08   2.8880781   3.6511093   4.1331283 
   3858.86   2.8861371   3.6485371   4.1301457 
   3860.63   2.8841970   3.6459661   4.1271646 
   3862.41   2.8822579   3.6433965   4.1241850 
   3864.19   2.8803197   3.6408281   4.1212070 
   3865.97   2.8783824   3.6382610   4.1182304 
   3867.75   2.8764461   3.6356952   4.1152554 
   3869.53   2.8745107   3.6331307   4.1122818 
   3871.32   2.8725763   3.6305674   4.1093098 
   3873.10   2.8706427   3.6280054   4.1063393 
   3874.89   2.8687101   3.6254447   4.1033703 
   3876.67   2.8667785   3.6228853   4.1004027 
   3878.46   2.8648478   3.6203271   4.0974367 
   3880.24   2.8629180   3.6177702   4.0944723 
   3882.03   2.8609891   3.6152145   4.0915093 
   3883.82   2.8590612   3.6126602   4.0885478 
   3885.61   2.8571342   3.6101071   4.0855878 
   3887.40   2.8552082   3.6075553   4.0826293 
   3889.19   2.8532831   3.6050047   4.0796724 
   3890.98   2.8513589   3.6024554   4.0767169 
   3892.77   2.8494356   3.5999074   4.0737629 
   3894.57   2.8475133   3.5973607   4.0708105 
   3896.36   2.8455919   3.5948152   4.0678595 
   3898.15   2.8436714   3.5922709   4.0649100 
   3899.95   2.8417518   3.5897280   4.0619621 
   3901.75   2.8398332   3.5871863   4.0590156 
   3903.54   2.8379155   3.5846459   4.0560706 
   3905.34   2.8359988   3.5821067   4.0531272 
   3907.14   2.8340829   3.5795688   4.0501852 
   3908.94   2.8321680   3.5770322   4.0472447 
   3910.74   2.8302541   3.5744968   4.0443057 
   3912.54   2.8283410   3.5719627   4.0413682 
   3914.35   2.8264289   3.5694299   4.0384322 
   3916.15   2.8245177   3.5668983   4.0354977 
   3917.95   2.8226074   3.5643680   4.0325647 
   3919.76   2.8206981   3.5618389   4.0296332 
   3921.56   2.8187896   3.5593111   4.0267032 
   3923.37   2.8168821   3.5567846   4.0237746 
   3925.18   2.8149755   3.5542593   4.0208476 
   3926.99   2.8130699   3.5517353   4.0179220 
   3928.80   2.8111652   3.5492125   4.0149980 
   3930.61   2.8092613   3.5466910   4.0120754 
   3932.42   2.8073585   3.5441707   4.0091543 
   3934.23   2.8054565   3.5416517   4.0062347 
   3936.04   2.8035554   3.5391340   4.0033166 
   3937.85   2.8016553   3.5366175   4.0004000 
   3939.67   2.7997561   3.5341022   3.9974848 
   3941.48   2.7978578   3.5315883   3.9945712 
   3943.30   2.7959605   3.5290755   3.9916590 
   3945.11   2.7940640   3.5265641   3.9887483 
   3946.93   2.7921685   3.5240538   3.9858391 
   3948.75   2.7902739   3.5215449   3.9829313 
   3950.57   2.7883802   3.5190371   3.9800251 
   3952.39   2.7864874   3.5165307   3.9771203 
   3954.21   2.7845956   3.5140255   3.9742170 
   3956.03   2.7827047   3.5115215   3.9713152 
   3957.85   2.7808146   3.5090188   3.9684149 
   3959.68   2.7789255   3.5065173   3.9655160 
   3961.50   2.7770374   3.5040171   3.9626187 
   3963.33   2.7751501   3.5015181   3.9597228 
   3965.15   2.7732637   3.4990204   3.9568284 
   3966.98   2.7713783   3.4965239   3.9539354 
   3968.81   2.7694938   3.4940286   3.9510439 
   3970.63   2.7676102   3.4915347   3.9481539 
   3972.46   2.7657275   3.4890419   3.9452654 
   3974.29   2.7638457   3.4865504   3.9423784 
   3976.12   2.7619648   3.4840602   3.9394928 
   3977.96   2.7600849   3.4815711   3.9366087 
   3979.79   2.7582058   3.4790834   3.9337261 
   3981.62   2.7563277   3.4765968   3.9308449 
   3983.46   2.7544505   3.4741116   3.9279652 
   3985.29   2.7525742   3.4716275   3.9250870 
   3987.13   2.7506988   3.4691447   3.9222102 
   3988.96   2.7488243   3.4666631   3.9193349 
   3990.80   2.7469507   3.4641828   3.9164611 
   3992.64   2.7450781   3.4617037   3.9135888 
   3994.48   2.7432063   3.4592259   3.9107179 
   3996.32   2.7413355   3.4567493   3.9078485 
   3998.16   2.7394655   3.4542739   3.9049805 
   4000.00   2.7375965   3.4517998   3.9021140 
   4001.84   2.7357284   3.4493269   3.8992490 
   4003.69   2.7338612   3.4468552   3.8963854 
   4005.53   2.7319949   3.4443848   3.8935233 
   4007.38   2.7301295   3.4419156   3.8906627 
   4009.22   2.7282650   3.4394477   3.8878035 
   4011.07   2.7264014   3.4369810   3.8849458 
   4012.92   2.7245387   3.4345155   3.8820895 
   4014.77   2.7226770   3.4320512   3.8792347 
   4016.62   2.7208161   3.4295882   3.8763814 
   4018.47   2.7189561   3.4271264   3.8735295 
   4020.32   2.7170971   3.4246659   3.8706791 
   4022.17   2.7152389   3.4222066   3.8678301 
   4024.02   2.7133817   3.4197485   3.8649826 
   4025.88   2.7115253   3.4172916   3.8621365 
   4027.73   2.7096699   3.4148360   3.8592919 
   4029.59   2.7078153   3.4123816   3.8564488 
   4031.44   2.7059617   3.4099284   3.8536071 
   4033.30   2.7041090   3.4074765   3.8507668 
   4035.16   2.7022571   3.4050258   3.8479281 
   4037.02   2.7004062   3.4025763   3.8450907 
   4038.88   2.6985562   3.4001280   3.8422548 
   4040.74   2.6967070   3.3976810   3.8394204 
   4042.60   2.6948588   3.3952352   3.8365874 
   4044.46   2.6930115   3.3927906   3.8337559 
   4046.32   2.6911650   3.3903472   3.8309258 
   4048.19   2.6893195   3.3879051   3.8280971 
   4050.05   2.6874749   3.3854642   3.8252700 
   4051.92   2.6856311   3.3830245   3.8224442 
   4053.79   2.6837883   3.3805860   3.8196199 
   4055.65   2.6819463   3.3781488   3.8167971 
   4057.52   2.6801053   3.3757127   3.8139756 
   4059.39   2.6782652   3.3732779   3.8111557 
   4061.26   2.6764259   3.3708444   3.8083372 
   4063.13   2.6745875   3.3684120   3.8055201 
   4065.00   2.6727501   3.3659809   3.8027045 
