x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
3480.21,3008.08,25.658,0.032,25.4037505256,5.46e-11,0.01,0.079,33.9,0.0
189.1,2560.28,26.573,0.068,26.3527967398,2.35e-11,0.004,0.148,15.9,0.017
1615.94,3951.76,27.681,0.186,27.6020153913,8.46e-12,0.009,2.766,5.8,-0.035
2991.75,3297.15,27.616,0.175,27.671761358,8.98e-12,0.006,-1.453,6.2,0.046
420.79,3209.17,27.197,0.121,27.1231381312,1.32e-11,0.006,-0.009,9.0,-0.037
1268.93,529.81,27.414,0.149,25.8540747292,1.08e-11,0.02,0.229,7.3,0.005
2769.42,3165.52,27.954,0.188,27.5368809426,6.58e-12,0.01,0.309,5.8,0.025
3755.59,850.28,27.968,0.209,27.7214123742,6.5e-12,0.028,0.276,5.2,0.008
3854.86,3106.36,26.912,0.089,26.6597956267,1.72e-11,0.033,-0.039,12.2,-0.004
3461.75,2658.85,27.748,0.192,27.5692927768,7.96e-12,0.023,1.848,5.7,0.011
2229.62,3834.92,25.334,0.025,25.3050428577,7.35e-11,0.747,6.106,43.2,-0.011
2960.51,2619.08,26.418,0.057,26.1739947086,2.71e-11,0.141,6.345,19.0,0.062
2507.71,3682.1,26.027,0.043,25.7449390896,3.88e-11,0.011,-0.25,25.4,-0.016
206.92,3633.86,27.629,0.185,27.624962816,8.88e-12,0.014,0.193,5.9,-0.032
2078.25,959.5,27.873,0.185,27.5006677904,7.09e-12,0.11,8.809,5.9,0.17
1060.56,2576.88,27.536,0.149,27.9407207263,9.67e-12,0.011,1.724,7.3,0.064
667.1,559.72,27.773,0.191,27.5947459517,7.77e-12,0.038,0.13,5.7,-0.03
253.57,2473.19,27.805,0.19,27.6974208933,7.55e-12,0.015,0.152,5.7,-0.03
909.71,3588.11,25.958,0.041,25.3898228284,4.14e-11,0.353,0.799,26.4,0.094
372.64,312.54,28.184,0.24,27.6298691816,5.33e-12,0.087,1.857,4.5,0.017
3224.21,2491.5,27.445,0.129,27.5292525913,1.05e-11,0.014,1.444,8.4,-0.002
2999.12,1196.31,27.806,0.2,27.6524384754,7.54e-12,0.006,0.474,5.4,-0.038
1963.54,3768.91,26.825,0.08,26.4626080199,1.86e-11,0.002,-0.251,13.5,-0.017
2390.62,2321.33,28.081,0.228,27.6960347079,5.86e-12,0.004,2.274,4.8,0.08
996.27,104.3,26.631,0.065,26.4153870065,2.23e-11,0.004,1.664,16.6,0.003
3610.44,2196.3,26.732,0.068,26.4212481755,2.03e-11,0.012,0.407,15.9,0.027
1944.02,219.45,28.067,0.249,99.99,5.93e-12,0.02,1.027,4.4,-0.018
2413.03,1874.69,27.941,0.225,28.1812726805,6.66e-12,0.012,1.864,4.8,-0.039
3869.24,1530.03,27.525,0.163,27.64977794,9.77e-12,0.127,0.821,6.7,0.075
2197.99,733.77,27.596,0.173,27.594509516,9.16e-12,0.007,1.341,6.3,-0.085
2225.46,1602.71,28.136,0.228,27.6598521895,5.57e-12,0.008,0.386,4.8,-0.024
2960.75,3743.52,27.684,0.16,27.5403260958,8.44e-12,0.027,1.165,6.8,0.05
217.96,1614.03,23.971,0.078,99.99,2.58e-10,0.79,0.035,14.0,2.51
3546.57,3599.28,26.208,0.045,25.9181314673,3.29e-11,0.034,0.412,24.3,0.004
323.76,2233.77,27.422,0.138,27.5477245759,1.07e-11,0.078,0.463,7.9,0.014
3887.64,1596.22,27.615,0.161,27.6644832041,8.99e-12,0.003,0.475,6.7,0.044
3867.92,2675.18,28.063,0.277,27.6718161085,5.96e-12,0.094,1.116,3.9,0.083
2528.76,1662.69,27.848,0.195,27.5303329885,7.26e-12,0.001,1.811,5.6,0.038
2951.2,4003.82,28.095,0.26,99.99,5.78e-12,0.014,4.412,4.2,0.032
2695.95,1480.81,25.15,0.023,26.6963864808,8.71e-11,0.71,0.416,47.4,-0.042
905.3,2874.6,27.287,0.108,26.9256472765,1.22e-11,0.033,-1.518,10.0,-0.012
3316.51,2986.82,28.046,0.225,28.8268700962,6.05e-12,0.024,0.185,4.8,-0.097
2126.14,2320.44,26.756,0.075,26.4541435587,1.98e-11,0.014,0.678,14.5,0.005
1625.05,1549.43,27.886,0.212,27.7082453115,7.01e-12,0.02,-0.346,5.1,-0.041
1335.21,1470.3,28.004,0.229,27.6882809826,6.29e-12,0.011,3.78,4.7,0.03
2862.38,1302.85,26.959,0.089,26.6609503934,1.65e-11,0.007,1.143,12.2,0.01
471.0,961.59,28.161,0.272,28.240279991,5.44e-12,0.023,-1.006,4.0,0.124
1059.98,590.65,27.855,0.209,27.6631433925,7.21e-12,0.026,-0.361,5.2,0.159
1488.05,2383.77,25.846,0.037,28.7861071228,4.59e-11,0.001,-0.013,29.6,-0.008
1756.43,1335.59,26.418,0.05,26.1757838732,2.71e-11,0.004,0.362,21.7,-0.001
1495.28,2622.8,27.289,0.119,27.0411408523,1.21e-11,0.071,0.168,9.1,-0.053
2527.31,1552.3,27.667,0.16,27.5352586695,8.58e-12,0.018,3.27,6.8,0.036
3639.0,3513.54,26.433,0.135,27.1526128472,2.67e-11,0.006,0.753,8.0,0.043
3205.84,3784.28,28.073,0.259,27.8246997995,5.9e-12,0.051,0.633,4.2,0.002
3837.5,2019.23,27.931,0.204,27.4749635932,6.72e-12,0.025,0.306,5.3,0.024
2561.9,855.24,27.633,0.182,27.583727775,8.85e-12,0.011,0.319,6.0,-0.02
508.52,2332.7,28.102,0.221,27.6438229763,5.75e-12,0.035,0.914,4.9,0.044
3156.17,355.85,23.942,0.019,26.827047916,2.65e-10,0.539,-0.045,56.0,-0.028
973.24,190.22,26.246,0.05,27.391619376,3.17e-11,0.001,0.265,21.6,0.011
546.04,1697.34,26.797,0.083,26.5732241487,1.91e-11,0.003,1.416,13.2,-0.005
3876.09,405.44,27.524,0.15,27.4563293284,9.78e-12,0.006,-0.042,7.2,-0.095
1638.78,3010.85,27.221,0.122,26.9770978687,1.29e-11,0.014,1.343,8.9,0.061
3918.5,2243.59,27.689,0.148,27.6196284591,8.4e-12,0.01,1.053,7.3,-0.022
750.17,2777.61,27.969,0.216,27.4419536457,6.49e-12,0.009,1.829,5.0,-0.001
2024.74,3159.38,27.341,0.122,27.5292548792,1.16e-11,0.02,1.5,8.9,0.016
753.94,2732.76,27.789,0.204,27.7081356894,7.66e-12,0.011,0.024,5.3,-0.156
3670.64,1167.08,27.385,0.139,27.0344584366,1.11e-11,0.002,1.355,7.8,0.026
3528.19,522.69,26.356,0.052,25.7724837358,2.87e-11,0.004,0.141,20.8,0.001
3944.42,348.01,26.341,0.125,27.1263156555,2.91e-11,0.004,-0.034,8.7,-0.082
3124.16,3499.7,28.012,0.228,27.6322711545,6.24e-12,0.07,0.137,4.8,-0.077
2309.21,3474.52,28.2,0.256,27.6263132027,5.25e-12,0.032,0.963,4.2,0.008
2131.3,2203.25,27.798,0.188,27.4946173978,7.6e-12,0.0,-0.275,5.8,0.252
692.93,1944.5,27.234,0.116,27.0128618833,1.28e-11,0.017,0.541,9.4,0.004
2336.7,1912.57,27.938,0.197,27.791138678,6.68e-12,0.047,0.012,5.5,-0.132
632.2,2335.29,28.098,0.252,99.99,5.77e-12,0.008,0.036,4.3,-0.047
971.5,1513.0,27.861,0.206,27.8020223861,7.17e-12,0.026,2.053,5.3,0.067
893.56,3880.22,28.181,0.261,28.6904763396,5.34e-12,0.059,0.155,4.2,-0.079
1758.86,3213.5,27.944,0.214,28.0382308253,6.64e-12,0.007,-0.6,5.1,0.09
3786.31,1407.13,28.151,0.272,27.6533045483,5.49e-12,0.047,1.827,4.0,0.119
943.07,1306.47,28.211,0.279,99.99,5.2e-12,0.006,3.503,3.9,0.113
3514.69,3857.24,26.962,0.09,26.7312381072,1.64e-11,0.019,0.55,12.0,-0.036
3508.86,3724.58,27.62,0.163,27.3255093157,8.95e-12,0.075,1.888,6.7,0.028
855.03,457.22,25.65,0.033,26.34308328,5.49e-11,0.388,0.305,33.0,0.008
2433.26,2782.26,26.838,0.081,24.89575994,1.84e-11,0.002,0.397,13.4,0.062
3204.79,3023.54,27.782,0.181,27.5061425056,7.72e-12,0.069,-0.206,6.0,0.066
2485.63,166.95,27.541,0.158,27.5450263708,9.63e-12,0.007,1.802,6.9,-0.012
350.06,2016.87,27.984,0.253,99.99,6.4e-12,0.011,1.052,4.3,0.001
2660.35,2591.04,26.326,0.054,25.2172845857,2.95e-11,0.001,-0.112,20.1,-0.016
1572.0,1572.02,27.447,0.164,27.3601202603,1.05e-11,0.083,4.665,6.6,0.056
3805.3,464.03,26.219,0.05,25.9802380063,3.26e-11,0.006,0.116,21.9,-0.022
2411.33,2560.84,27.48,0.142,27.6287942359,1.02e-11,0.007,-0.278,7.7,0.06
3890.06,1134.85,24.935,0.019,26.7920907843,1.06e-10,0.688,0.526,58.1,-0.209
1714.99,3661.5,27.554,0.155,27.5178019892,9.51e-12,0.018,-0.202,7.0,-0.019
3337.4,1361.85,28.027,0.229,27.3447539378,6.15e-12,0.017,1.418,4.7,0.011
872.77,1562.59,27.855,0.192,27.4888766654,7.21e-12,0.012,-0.186,5.7,-0.049
1162.63,2126.35,28.011,0.215,28.0020953269,6.25e-12,0.047,1.296,5.1,0.164
2564.76,1382.24,27.729,0.187,27.6583334777,8.1e-12,0.008,0.752,5.8,0.06
1908.01,1774.19,27.804,0.219,27.7035477416,7.56e-12,0.094,-0.125,4.9,0.007
420.03,3371.7,27.483,0.149,27.6216759,1.02e-11,0.044,-0.04,7.3,-0.004
533.14,2596.08,27.45,0.158,27.5956646508,1.05e-11,0.019,-0.513,6.9,-0.062
3572.21,3038.14,27.531,0.162,27.5762284118,9.72e-12,0.005,1.843,6.7,-0.0
337.05,1870.16,26.788,0.236,99.99,1.93e-11,0.109,2.934,4.6,0.114
1402.23,3210.5,28.167,0.245,27.9999646757,5.41e-12,0.103,3.311,4.4,0.064
209.65,2700.17,26.721,0.075,26.5449482266,2.05e-11,0.044,0.082,14.5,-0.039
2615.57,45.33,27.842,0.181,27.591034484,7.3e-12,0.011,0.471,6.0,-0.024
191.93,2937.36,27.628,0.172,27.5183092333,8.89e-12,0.021,0.233,6.3,-0.041
2156.49,3587.21,27.718,0.17,27.6221159087,8.18e-12,0.067,1.342,6.4,0.031
2097.98,3646.88,26.587,0.073,26.3262409146,2.32e-11,0.027,-0.009,14.8,-0.037
3671.86,817.1,27.527,0.171,27.5515816495,9.76e-12,0.03,1.1,6.3,0.072
3761.09,3450.89,27.786,0.211,27.5924574318,7.68e-12,0.02,0.51,5.1,0.021
3230.5,384.3,28.153,0.237,28.0665554438,5.48e-12,0.048,-0.154,4.6,-0.039
1110.19,3423.12,27.748,0.201,27.4984977331,7.96e-12,0.1,0.196,5.4,0.08
1792.41,3708.96,26.293,0.052,25.7300370236,3.04e-11,0.004,0.038,21.0,0.019
3643.91,59.12,27.767,0.214,99.99,7.82e-12,0.056,0.09,5.1,-0.171
1756.35,3789.42,27.15,0.096,27.0897188379,1.38e-11,0.024,0.393,11.3,0.046
2128.04,1655.68,26.688,0.073,26.4443886882,2.11e-11,0.002,0.047,14.8,0.001
1577.97,3478.89,24.168,0.092,27.6188127099,2.15e-10,0.424,0.167,11.8,0.559
1464.46,993.62,26.272,0.044,26.0508575271,3.1e-11,0.003,0.483,24.5,0.005
3088.22,2765.09,27.207,0.122,27.215544527,1.31e-11,0.008,0.284,8.9,-0.035
2424.66,2606.01,27.771,0.197,28.0691730514,7.79e-12,0.01,0.062,5.5,-0.266
716.1,2285.25,25.82,0.036,24.0181303652,4.7e-11,0.004,0.172,30.2,-0.016
1093.82,188.32,27.669,0.174,99.99,8.56e-12,0.002,-0.779,6.2,0.089
1749.61,3593.65,27.601,0.144,27.3099101906,9.11e-12,0.044,1.213,7.5,0.058
496.17,2467.8,27.017,0.099,26.8938167398,1.56e-11,0.191,0.399,11.0,-0.051
1916.5,3021.26,27.558,0.143,27.267980582,9.48e-12,0.042,0.834,7.6,0.053
2220.9,2433.68,27.644,0.171,27.3033013884,8.76e-12,0.023,1.979,6.3,-0.013
1549.74,2286.14,27.293,0.13,27.028540311,1.21e-11,0.006,0.072,8.3,0.035
1979.66,2041.66,28.023,0.213,27.5630111734,6.18e-12,0.003,0.014,5.1,-0.133
1863.5,661.89,28.204,0.27,99.99,5.23e-12,0.018,-0.349,4.0,0.059
2418.7,3195.73,27.507,0.14,27.5036963047,9.94e-12,0.017,1.164,7.7,-0.003
2479.67,2807.43,27.361,0.118,29.2012381494,1.14e-11,0.004,0.122,9.2,0.038
3210.7,3101.3,28.077,0.236,99.99,5.88e-12,0.012,3.841,4.6,0.051
596.64,2744.2,27.432,0.138,27.4762166868,1.07e-11,0.009,-0.016,7.9,0.073
597.14,2308.5,27.815,0.188,27.6284684507,7.48e-12,0.033,0.502,5.8,0.0
705.19,1328.5,27.563,0.146,27.5529625986,9.44e-12,0.011,2.044,7.4,0.022
3088.68,366.78,27.242,0.113,27.1088585463,1.27e-11,0.046,2.505,9.6,-0.015
2386.07,2830.7,27.519,0.153,27.1414202026,9.82e-12,0.048,0.533,7.1,0.044
3746.03,3937.38,27.972,0.234,27.805821614,6.48e-12,0.033,-0.366,4.6,-0.031
2422.99,3330.97,27.779,0.221,27.6676308513,7.73e-12,0.003,0.765,4.9,0.04
2603.87,2723.51,28.173,0.266,27.674985015,5.38e-12,0.029,5.546,4.1,0.164
1768.03,472.36,28.098,0.264,99.99,5.76e-12,0.044,-0.209,4.1,-0.011
2130.39,3138.02,27.862,0.21,27.9605727135,7.16e-12,0.043,1.486,5.2,-0.029
2191.05,1837.45,27.133,0.107,26.857488584,1.4e-11,0.07,0.002,10.1,-0.025
3073.21,3567.86,27.774,0.196,27.6606329839,7.77e-12,0.003,0.996,5.5,0.017
3264.03,2824.47,28.058,0.245,27.7193415942,5.98e-12,0.031,0.416,4.4,0.041
1626.54,1467.95,27.356,0.13,27.2350986473,1.14e-11,0.001,1.588,8.3,-0.007
3509.68,3241.0,27.225,0.122,27.0566647258,1.29e-11,0.006,0.427,8.9,-0.002
1486.27,1914.48,27.767,0.168,27.6129201994,7.82e-12,0.01,-0.59,6.5,0.018
3849.61,3711.97,26.912,0.212,27.7029412858,1.72e-11,0.009,-0.02,5.1,0.055
2039.93,737.59,27.6,0.164,27.5397931127,9.12e-12,0.008,0.771,6.6,0.072
2877.13,1087.07,26.565,0.196,27.3490815431,2.37e-11,0.05,1.821,5.5,0.025
123.65,2822.83,27.664,0.169,27.2920210298,8.6e-12,0.025,2.009,6.4,0.004
864.72,3413.6,27.997,0.213,28.4492006107,6.33e-12,0.002,1.131,5.1,0.07
2972.0,2123.13,27.75,0.213,27.5195798882,7.95e-12,0.068,0.807,5.1,-0.117
1716.48,1774.31,28.047,0.215,27.643934794,6.04e-12,0.013,1.691,5.0,-0.005
3024.03,1902.84,25.201,0.057,26.6907384666,8.31e-11,0.257,0.027,18.9,-0.031
2697.95,3377.48,27.826,0.199,27.7766564767,7.41e-12,0.064,4.235,5.5,-0.035
66.04,2280.7,27.896,0.216,27.5770782559,6.94e-12,0.008,1.024,5.0,0.015
2086.35,338.69,26.49,0.055,21.8405779562,2.53e-11,0.023,1.054,19.9,-0.022
999.11,2394.01,27.806,0.221,27.5167354326,7.54e-12,0.011,0.546,4.9,-0.095
1772.06,3014.06,24.796,0.043,26.1369527872,1.21e-10,0.005,-0.323,25.5,0.03
3104.08,750.77,23.804,0.018,24.9479726181,3.01e-10,0.645,0.247,61.0,-0.057
3857.74,3538.08,27.874,0.224,27.5924178355,7.09e-12,0.004,-0.328,4.9,0.143
2732.97,2473.16,26.982,0.106,26.9642886439,1.61e-11,0.008,0.394,10.3,-0.006
1560.13,2460.74,27.348,0.131,27.1802893416,1.15e-11,0.084,-0.733,8.3,0.001
3965.1,3004.49,26.012,0.04,25.6435534623,3.94e-11,0.113,2.034,27.4,0.069
270.95,2649.66,27.281,0.124,27.1384441299,1.22e-11,0.003,-0.022,8.7,0.004
782.87,3597.02,27.734,0.21,27.5640153141,8.06e-12,0.003,1.284,5.2,0.067
486.47,1410.42,28.087,0.216,27.6090710028,5.82e-12,0.051,0.29,5.0,-0.008
1657.51,3788.67,26.953,0.079,26.8419252686,1.66e-11,0.018,0.269,13.8,-0.009
2660.74,2871.51,27.707,0.162,27.6834663641,8.27e-12,0.021,3.333,6.7,0.003
1402.67,35.22,26.069,0.042,27.1755526511,3.73e-11,0.004,0.063,25.9,-0.009
1775.9,3034.39,28.143,0.27,28.2341917845,5.53e-12,0.024,3.541,4.0,0.021
1641.8,2141.04,28.055,0.273,99.99,6e-12,0.065,1.992,4.0,0.033
2579.44,1742.05,28.086,0.255,27.5167497571,5.83e-12,0.05,1.415,4.3,-0.051
2778.52,1109.92,27.447,0.139,27.209825481,1.05e-11,0.006,0.502,7.8,0.036
3025.55,1208.86,27.826,0.192,27.6325318466,7.41e-12,0.018,0.763,5.7,-0.029
458.37,3434.83,27.582,0.153,27.511175931,9.28e-12,0.01,2.554,7.1,0.055
860.85,3234.05,26.233,0.143,27.7250263333,3.21e-11,0.006,1.758,7.6,-0.026
3241.11,2255.38,27.628,0.167,27.5283843188,8.89e-12,0.014,1.183,6.5,0.067
1574.62,3263.65,27.05,0.089,26.8995611108,1.51e-11,0.01,1.736,12.2,0.016
488.69,2613.05,28.026,0.252,99.99,6.16e-12,0.021,-0.098,4.3,0.024
762.19,3746.02,24.399,0.028,26.7222883211,1.74e-10,0.225,0.187,38.4,-0.034
1771.34,112.84,27.953,0.216,27.9415038578,6.59e-12,0.006,-0.767,5.0,-0.073
2274.9,3404.16,27.366,0.147,26.9732590292,1.13e-11,0.153,0.146,7.4,-0.027
3715.21,3210.52,26.895,0.08,26.6927710346,1.75e-11,0.021,0.665,13.6,0.051
3557.3,1398.35,27.832,0.183,27.6688262398,7.36e-12,0.004,2.608,5.9,0.081
2097.6,3577.97,27.925,0.223,27.6333805754,6.76e-12,0.007,0.162,4.9,-0.014
2419.16,1302.71,27.638,0.164,27.5171117009,8.81e-12,0.004,0.082,6.6,0.072
3168.78,2579.54,26.588,0.063,26.2658316018,2.32e-11,0.307,0.27,17.2,-0.029
1283.1,272.05,27.569,0.179,27.6582390575,9.39e-12,0.005,0.084,6.1,0.003
1441.56,3839.86,27.714,0.173,27.504686057,8.21e-12,0.021,0.414,6.3,0.053
352.04,3126.06,27.789,0.222,27.4956248249,7.66e-12,0.014,-0.367,4.9,0.026
600.41,2852.89,27.907,0.209,27.843796459,6.87e-12,0.01,-0.021,5.2,-0.051
1779.94,2862.77,26.056,0.044,25.7174216284,3.78e-11,0.003,0.089,24.6,-0.03
2875.17,2439.06,26.508,0.179,27.5127236986,2.49e-11,0.043,1.924,6.1,0.027
1679.92,355.97,24.66,0.038,27.8430559921,1.37e-10,0.019,-0.155,28.5,0.02
2353.88,3924.39,26.11,0.044,25.8727917825,3.6e-11,0.007,0.081,24.5,0.0
1134.17,171.58,26.795,0.076,23.5305961001,1.91e-11,0.008,0.053,14.4,-0.007
161.43,1684.13,27.554,0.155,27.4939231621,9.52e-12,0.072,0.102,7.0,-0.053
1344.04,2126.14,27.019,0.109,26.7360928264,1.56e-11,0.039,-0.065,10.0,0.016
2647.31,3125.09,25.954,0.039,25.7580172974,4.15e-11,0.017,0.168,27.6,0.003
2790.2,1611.4,27.645,0.161,27.4098148169,8.75e-12,0.01,1.669,6.7,0.056
2209.79,2712.08,25.797,0.037,21.8733294962,4.8e-11,0.006,0.135,29.7,0.015
2060.51,2884.18,27.829,0.192,27.2791660266,7.38e-12,0.007,-0.555,5.7,0.074
3906.66,1994.49,26.899,0.077,26.7249094785,1.74e-11,0.002,-0.855,14.1,0.014
3140.4,3208.7,27.946,0.195,28.2297072417,6.63e-12,0.065,0.948,5.6,0.03
2956.11,2974.5,27.447,0.137,27.1388476867,1.05e-11,0.006,0.503,7.9,0.031
3172.31,1802.22,27.706,0.175,27.5739672459,8.27e-12,0.007,2.856,6.2,0.069
3626.52,101.25,27.975,0.21,27.6532780605,6.46e-12,0.048,5.553,5.2,0.073
330.93,1865.21,27.699,0.196,99.99,8.32e-12,0.175,-0.727,5.5,0.031
959.56,2355.24,27.816,0.185,28.4137013605,7.48e-12,0.059,1.161,5.9,-0.004
2570.22,2446.29,27.834,0.197,27.6504467269,7.35e-12,0.018,0.887,5.5,-0.105
2678.83,3306.45,27.51,0.145,27.4768699404,9.91e-12,0.002,1.378,7.5,0.048
2941.8,763.42,27.487,0.142,27.4374189754,1.01e-11,0.004,-0.038,7.6,-0.045
2893.48,1916.18,27.949,0.214,27.7339791639,6.61e-12,0.021,4.548,5.1,0.237
2894.69,406.98,27.656,0.179,27.6539130895,8.67e-12,0.006,-2.296,6.1,0.059
2964.81,60.77,27.888,0.217,27.5923556156,7e-12,0.025,2.518,5.0,0.106
3800.58,2924.88,27.252,0.117,26.9406255931,1.26e-11,0.005,0.372,9.3,0.085
1581.89,2220.9,27.53,0.171,27.6026963068,9.72e-12,0.006,1.113,6.4,0.044
1317.6,3680.98,27.528,0.156,27.0055889992,9.75e-12,0.013,0.331,7.0,-0.056
3166.88,3028.12,27.886,0.238,27.7645749366,7.01e-12,0.026,0.075,4.6,-0.019
3930.03,1302.75,26.618,0.071,26.4548013055,2.25e-11,0.003,0.442,15.3,0.039
2395.29,2605.66,27.624,0.149,27.3288132062,8.92e-12,0.013,7.232,7.3,-0.008
2808.91,2272.94,27.743,0.211,27.8252508365,7.99e-12,0.068,-0.485,5.2,0.09
3689.5,2368.58,26.587,0.057,26.3027354087,2.32e-11,0.005,0.452,19.1,0.005
1712.39,2167.7,27.677,0.153,27.4803943681,8.5e-12,0.004,2.75,7.1,0.118
3908.35,2344.36,27.026,0.088,26.604377432,1.55e-11,0.015,0.066,12.3,0.031
2333.27,2437.78,26.798,0.077,26.5362942641,1.91e-11,0.004,0.016,14.2,-0.013
1439.5,1628.5,27.684,0.145,28.624179,8.44e-12,0.005,1.231,7.5,0.014
3138.18,3959.49,27.682,0.163,27.4495363199,8.46e-12,0.017,0.127,6.7,0.03
1982.53,702.91,27.669,0.169,28.6710482239,8.56e-12,0.012,0.899,6.4,0.017
2674.51,2477.07,27.037,0.098,26.9641500732,1.53e-11,0.103,0.526,11.0,0.003
920.76,3912.73,27.168,0.107,27.0179233448,1.36e-11,0.005,0.265,10.1,-0.011
1989.02,221.63,27.69,0.179,27.4451042198,8.39e-12,0.005,1.475,6.1,-0.032
1500.69,2722.02,26.11,0.046,22.3065615322,3.6e-11,0.006,-0.052,23.6,0.034
2061.23,3382.07,27.853,0.219,27.5213114777,7.23e-12,0.046,2.056,4.9,0.15
3159.15,2455.21,28.071,0.265,27.6473490516,5.91e-12,0.021,0.595,4.1,0.021
3843.81,3657.67,26.56,0.063,22.309245307,2.38e-11,0.001,0.349,17.2,0.018
2557.4,1285.71,28.055,0.216,27.5193705287,6e-12,0.005,0.025,5.0,0.144
481.49,3970.5,27.32,0.105,27.0116170233,1.18e-11,0.003,2.405,10.4,0.064
793.3,2931.7,28.005,0.21,27.7485416445,6.28e-12,0.179,0.064,5.2,-0.042
1176.61,886.08,27.468,0.148,27.8025385709,1.03e-11,0.006,0.293,7.4,-0.082
2235.63,3809.99,26.854,0.086,27.0983241363,1.81e-11,0.056,0.449,12.6,-0.032
1972.99,2402.0,27.563,0.182,27.5629742046,9.44e-12,0.011,1.245,6.0,0.008
2687.71,2018.21,27.947,0.223,27.989322236,6.63e-12,0.056,0.279,4.9,-0.084
3991.99,2579.79,26.338,0.057,26.0730968814,2.92e-11,0.012,0.064,19.1,0.006
3497.56,2907.4,27.875,0.18,26.3900184462,7.08e-12,0.023,2.016,6.0,-0.028
2453.15,3514.88,27.533,0.164,27.4355648802,9.7e-12,0.006,-0.339,6.6,0.09
3561.96,3589.62,27.95,0.226,27.4503681499,6.61e-12,0.071,1.463,4.8,0.025
324.02,1041.45,25.073,0.041,27.1983836368,9.35e-11,0.023,0.086,26.6,-0.013
2441.82,819.18,27.698,0.192,27.5703890345,8.33e-12,0.014,-0.05,5.7,-0.075
2335.32,3272.05,27.93,0.226,27.5369938394,6.73e-12,0.013,0.115,4.8,-0.079
2542.31,2273.97,27.255,0.122,27.2716877032,1.25e-11,0.003,0.04,8.9,-0.008
2252.26,1202.32,27.944,0.21,27.6073984601,6.64e-12,0.007,3.464,5.2,-0.055
2143.81,3129.3,27.689,0.178,27.5234925434,8.4e-12,0.022,0.796,6.1,0.026
3314.14,1964.17,27.717,0.197,27.280918066,8.19e-12,0.013,0.243,5.5,-0.007
2942.85,2108.4,27.4,0.136,27.2779369705,1.1e-11,0.071,0.612,8.0,0.035
2997.89,3674.67,27.806,0.197,27.4823248471,7.55e-12,0.025,0.229,5.5,0.019
2438.6,2280.66,27.867,0.183,27.8055347143,7.13e-12,0.019,3.31,5.9,0.047
1226.65,989.34,27.979,0.21,27.444350469,6.43e-12,0.013,1.718,5.2,0.106
241.25,2522.15,28.018,0.248,25.4672980246,6.21e-12,0.184,1.552,4.4,0.097
2285.6,2971.17,26.866,0.084,26.7202385688,1.79e-11,0.008,0.867,12.9,-0.051
264.66,764.38,27.015,0.088,26.5685332761,1.56e-11,0.015,1.38,12.3,0.034
1632.14,2357.74,27.857,0.205,27.5989179062,7.2e-12,0.02,-0.004,5.3,-0.078
2272.91,408.09,26.072,0.127,28.3822805106,3.72e-11,0.141,0.06,8.5,-0.14
2079.63,3433.88,26.995,0.095,27.3818854138,1.59e-11,0.026,0.484,11.5,0.013
3090.7,1073.74,26.891,0.082,26.4780840514,1.75e-11,0.007,0.73,13.3,0.042
2949.21,3788.03,26.479,0.17,27.5785652828,2.56e-11,0.005,0.497,6.4,-0.024
3801.52,713.66,25.938,0.034,25.6878837192,4.22e-11,0.001,0.098,32.1,0.011
2979.59,2891.47,30.13,0.217,27.5398300743,8.87e-13,0.018,-0.723,5.0,-0.008
446.23,3131.48,27.117,0.097,26.8359973822,1.42e-11,0.114,-0.263,11.2,-0.008
384.6,3553.02,27.01,0.099,26.8104627159,1.57e-11,0.019,0.904,11.0,-0.039
387.36,2231.62,26.808,0.071,26.6534846191,1.89e-11,0.004,0.375,15.4,-0.021
1311.67,1259.27,27.927,0.209,27.6512626055,6.75e-12,0.026,2.677,5.2,0.051
3534.91,630.65,27.632,0.169,27.6252550776,8.85e-12,0.164,0.236,6.4,0.011
2448.31,2235.98,27.981,0.235,28.2711991871,6.42e-12,0.068,0.454,4.6,0.106
1017.72,2304.37,27.891,0.198,27.780047645,6.98e-12,0.013,-1.052,5.5,0.125
3977.37,3684.09,27.975,0.232,27.7412393476,6.46e-12,0.024,-0.205,4.7,-0.106
2679.99,1740.29,26.606,0.071,26.2559645715,2.28e-11,0.005,-0.328,15.3,-0.027
3317.93,2488.5,27.65,0.168,27.3468604283,8.71e-12,0.001,1.375,6.5,0.039
168.2,3776.87,26.444,0.149,27.6358558884,2.64e-11,0.004,0.087,7.3,0.032
491.81,1860.98,28.019,0.265,27.6960151592,6.2e-12,0.003,-0.783,4.1,0.096
754.16,1452.99,26.814,0.243,27.7760940586,1.88e-11,0.159,0.843,4.5,0.082
3993.75,890.93,26.986,0.1,27.0428006601,1.61e-11,0.137,0.671,10.8,0.074
2955.63,2761.81,27.672,0.167,27.5088344378,8.53e-12,0.002,-0.181,6.5,0.101
222.37,1707.09,28.014,0.24,99.99,6.23e-12,0.008,0.083,4.5,-0.106
2764.3,1319.3,27.631,0.155,25.8677138099,8.86e-12,0.005,0.303,7.0,-0.024
1836.96,2297.78,27.995,0.249,27.5000788358,6.34e-12,0.005,2.202,4.4,0.069
932.83,1868.84,27.991,0.247,27.863045907,6.36e-12,0.009,-0.681,4.4,-0.013
81.84,1290.68,27.792,0.192,28.0937616381,7.64e-12,0.01,1.536,5.7,0.038
