         id               ra              dec      mag      type         n               re              phi            ratio     notes 
      32787       53.1361596      -27.7456089  28.0249    sersic     1.631            0.447           49.936           0.8388   comment 
      32788       53.1694443      -27.7455204  29.1319    sersic     0.326            2.089          -81.897           0.3046   comment 
      32790       53.0729032      -27.7454048  28.0466    sersic     5.008            0.498           17.821           0.0446   comment 
      32792       53.1507139      -27.7453208  27.1143     point     6.267            0.247           21.527           0.0534   comment 
      32793       53.0775685      -27.7453182  28.0942    sersic     2.332            0.320            8.943           0.2615   comment 
      32794       53.1593226      -27.7452934  27.0155     point     3.292            2.148          -10.319           0.1982   comment 
      32795       53.1387626      -27.7452830  28.5106    sersic     7.316            3.980          -13.912           0.0330   comment 
      32796       53.1610659      -27.7452187  27.7799    sersic     1.937            0.188           -9.880           0.0866   comment 
      32797       53.0806962      -27.7452045  27.5661    sersic     2.355            1.032          -72.471           0.1162   comment 
      32798       53.1849637      -27.7451511  28.1614     point     2.993            0.435          -10.304           0.0475   comment 
      32800       53.1888834      -27.7451257  28.5332    sersic     1.300            0.368           43.169           0.0121   comment 
      32801       53.1616056      -27.7451360  29.2818    sersic     3.252            1.227           -4.024           0.7779   comment 
      32804       53.0826374      -27.7451106  27.9695    sersic     0.696            2.051            2.688           0.2777   comment 
      32806       53.1199419      -27.7450653  28.3413    sersic     0.307            2.750          -75.284           0.5276   comment 
      32808       53.1776210      -27.7449663  27.5283    sersic     3.636           22.774           58.333           0.0701   comment 
      32813       53.1557033      -27.7448389  28.8522    sersic     5.777            8.828          -12.578           0.0771   comment 
      32814       53.0661283      -27.7448276  28.4787    sersic     1.794            0.487           48.070           0.0335   comment 
      32815       53.1895852      -27.7448100  29.2899     point     0.456            0.164          -20.836           0.0341   comment 
      32817       53.0601404      -27.7447739      nan    sersic     3.649            0.280          -66.433           0.1027   comment 
      32818       53.1790714      -27.7447291  27.3841    sersic     4.829            0.164          -17.842           0.0386   comment 
      32820       53.1208253      -27.7447492  27.9821    sersic     3.659           10.020           12.882           0.3481   comment 
      32821       53.1615472      -27.7447221  28.9222     point     0.842            0.164          -48.661           0.1735   comment 
      32823       53.1443358      -27.7446389  28.3946    sersic     2.588            2.681           88.873           0.0257   comment 
      32824       53.1928373      -27.7445883  28.6533    sersic     8.000            0.281           72.960           0.0500   comment 
      32827       53.1688989      -27.7444058  27.9529    sersic     0.587            2.317          -37.542           0.3572   comment 
      32828       53.1014230      -27.7444076  26.9193    sersic     1.769            2.628           48.566           0.3787   comment 
      32829       53.0997443      -27.7443986  27.8658    sersic     1.757            0.312            6.089           0.0896   comment 
      32830       53.1406459      -27.7443664  28.3131    sersic     2.954            3.623           58.064           0.0999   comment 
      32831       53.1820527      -27.7443391  29.6107    sersic     2.206            0.875            1.945           0.4996   comment 
      32832       53.1558612      -27.7443450  29.2762     point     1.155            0.730           11.467           0.4606   comment 
      32833       53.1419445      -27.7443362  28.3727    sersic     1.716            1.475          -50.700           0.0465   comment 
      32834       53.1017046      -27.7443203  28.2606    sersic     3.962            0.735           61.788           0.0595   comment 
      32840       53.1917239      -27.7441181  29.2597    sersic     1.195            1.338           26.677           0.4421   comment 
      32841       53.0620984      -27.7440299  31.4817    sersic     2.904            0.164           81.978           0.0500   comment 
      32842       53.1707644      -27.7440213  27.8205    sersic     3.990            0.707           23.702           0.7638   comment 
      32843       53.0817825      -27.7438854  27.7896    sersic     1.044            1.887           36.293           0.0446   comment 
      32846       53.1900380      -27.7438155  28.3655    sersic     2.406            4.850           72.195           0.3748   comment 
      32849       53.0933950      -27.7437976  26.9512     point     1.190            0.241           26.246           0.8590   comment 
      32851       53.1866153      -27.7437440   27.088    sersic     1.522            0.592           56.485           0.0388   comment 
      32852       53.1870874      -27.7436890  29.0413    sersic     3.092            0.404           81.360           0.0305   comment 
      32853       53.0577274      -27.7436319  27.6378    sersic     5.870            6.190           74.300           0.3960   comment 
      32857       53.1039550      -27.7435058  28.4161    sersic     2.406            2.319           51.567           0.1139   comment 
      32858       53.1556499      -27.7434761  28.1969    sersic     1.387            1.366           -3.388           0.0276   comment 
      32860       53.1672648      -27.7433860  27.3577    sersic     0.655            2.048           -8.726           0.0520   comment 
      32861       53.1620233      -27.7433925  28.7228    sersic     3.025            0.372           -8.257           0.0539   comment 
      32862       53.1323221      -27.7433660   26.897    sersic     2.320           11.656          -63.177           0.1248   comment 
      32863       53.1948090      -27.7433091  27.7869    sersic     1.887            1.231           -2.403           0.0483   comment 
      32864       53.0978425      -27.7432550  28.4046    sersic     5.988            2.761          -27.694           0.0439   comment 
      32865       53.1196003      -27.7432307   28.664    sersic     4.204            4.081           49.596           0.6626   comment 
      32866       53.0983622      -27.7432028   28.119    sersic     3.872            0.723          -87.361           0.0451   comment 
      32867       53.0593879      -27.7430915  27.2289    sersic     1.887            2.214           52.028           0.8354   comment 
      32868       53.1799889      -27.7430972  28.0302    sersic     2.308            3.408          -79.431           0.0811   comment 
      32869       53.1429609      -27.7430939  27.9613    sersic     0.805            4.162           43.592           0.4419   comment 
      32873       53.1189158      -27.7430209  27.1049    sersic     0.889            4.185           50.957           0.1875   comment 
      32874       53.1045853      -27.7429222  29.0531     point     4.518            0.844           59.359           0.0703   comment 
      32876       53.1839256      -27.7428892  28.8114    sersic     1.170            2.345           78.164           0.6467   comment 
      32877       53.1332671      -27.7428932  28.6398    sersic     4.230            1.045           11.205           0.0542   comment 
      32878       53.1652733      -27.7428548  27.7653    sersic     1.533            0.770           -5.753           0.8517   comment 
      32879       53.1971571      -27.7427996  27.2629    sersic     0.602            4.365           23.635           0.1535   comment 
      32880       53.1807093      -27.7427466  28.9104    sersic     1.202            2.066          -86.518           0.4602   comment 
      32881       53.1272148      -27.7427631  27.4975    sersic     1.153            0.296           45.283           0.0284   comment 
      32883       53.1629552      -27.7427268  28.6975    sersic     2.516            5.711          -11.131           0.0200   comment 
      32886       53.1963718      -27.7427031  30.2501    sersic     0.608            2.829          -42.425           0.4041   comment 
      32888       53.0640634      -27.7426457  27.8125    sersic     1.891            0.164          -41.358           0.0386   comment 
      32893       53.1356538      -27.7424773  28.0624    sersic     6.082            2.900           68.964           0.2950   comment 
      32894       53.0978537      -27.7424069  28.1674    sersic     1.252            8.326          -74.062           0.4323   comment 
      32895       53.0575169      -27.7424018  28.4882    sersic     0.343            2.239          -82.635           0.3047   comment 
      32896       53.0780820      -27.7423174  27.7123    sersic     1.930            8.742           36.762           0.1254   comment 
      32897       53.0767501      -27.7423131  27.9634    sersic     2.495            1.558          -71.973           0.5476   comment 
      32899       53.1509232      -27.7422909  28.1969    sersic     1.991            5.121            4.773           0.2397   comment 
      32900       53.0826321      -27.7422360   28.726    sersic     3.507            0.321          -70.917           0.0412   comment 
      32901       53.1446059      -27.7422497  28.2889    sersic     1.298            2.317          -40.968           0.4520   comment 
      32903       53.1608771      -27.7422017  28.6871    sersic     0.608            1.084          -68.816           0.6797   comment 
      32905       53.1198016      -27.7421971      nan    sersic     0.907            4.882            6.209           0.3930   comment 
      32912       53.1051543      -27.7420774  28.5986    sersic     2.587            5.746            2.489           0.0662   comment 
      32915       53.1310677      -27.7420596  26.3985    sersic     3.228            6.465          -67.888           0.9923   comment 
      32916       53.1936064      -27.7419448  28.8629    sersic     0.708            1.230           44.382           0.6765   comment 
      32917       53.0714490      -27.7419409  28.4171    sersic     3.825            3.974          -17.110           0.0472   comment 
      32919       53.1021502      -27.7419083  28.3659    sersic     1.262            0.620            8.889           0.9894   comment 
      32920       53.1944229      -27.7418824  27.9104    sersic     5.255            0.762          -63.945           0.3409   comment 
      32921       53.1168563      -27.7418648   27.904    sersic     0.879            2.315            2.798           0.1986   comment 
      32922       53.0769436      -27.7418471  28.3551    sersic     0.778            2.944          -55.443           0.6131   comment 
      32923       53.1314154      -27.7417503  29.1428    sersic     2.410            1.827           44.016           0.0422   comment 
      32925       53.1834693      -27.7416803  28.6024    sersic     0.584            1.719           74.858           0.0552   comment 
      32926       53.1116877      -27.7416700  29.1075    sersic     6.304            1.169           66.052           0.1408   comment 
      32927       53.1064391      -27.7416194   28.353    sersic     3.995            2.977            1.999           0.5254   comment 
      32929       53.0766316      -27.7414872  27.0996    sersic     5.676           44.294          -49.350           0.0743   comment 
      32930       53.1842318      -27.7414748  30.8617    sersic     2.406            0.666          -84.328           0.0497   comment 
      32932       53.0764996      -27.7413620  27.3714    sersic     5.793            6.764          -66.846           0.1540   comment 
      32933       53.0768208      -27.7413368   30.912    sersic     1.244            0.397           13.113           0.7134   comment 
      32935       53.1906110      -27.7412910  28.3682    sersic     1.585            2.215           34.771           0.0494   comment 
      32937       53.1547171      -27.7412889  27.4939    sersic     2.329            5.795          -22.291           0.1421   comment 
      32938       53.1922195      -27.7412204  27.4911    sersic     0.336            0.164           52.544           0.0500   comment 
      32939       53.0907907      -27.7411917   28.733    sersic     2.259            1.472           11.534           0.0815   comment 
      32940       53.1882267      -27.7411834  28.0753    sersic     1.086            0.674           49.573           0.4686   comment 
      32943       53.0609066      -27.7410911  27.8675     point     2.136            0.250          -64.994           0.1088   comment 
      32945       53.1350950      -27.7410574  27.8137    sersic     1.852            0.486           61.139           0.0929   comment 
      32946       53.1161195      -27.7410536  28.1171    sersic     0.918            1.587          -14.759           0.4439   comment 
      32947       53.1535790      -27.7409438  27.8951    sersic     0.826            0.952          -45.028           0.0093   comment 
      32949       53.0789550      -27.7409045  27.9492    sersic     3.346            1.234           82.838           0.0777   comment 
      32950       53.0662896      -27.7408890  28.9824    sersic     2.221            7.010           79.044           0.0388   comment 
      32951       53.1033140      -27.7408924  27.0551    sersic     3.010            2.430           71.034           0.0413   comment 
      32952       53.0768699      -27.7408566  28.3314    sersic     3.675            0.325           71.943           0.0391   comment 
      32953       53.1218525      -27.7408626  27.7197    sersic     4.219            0.718          -46.913           0.0273   comment 
      32955       53.0851335      -27.7407956  26.8793    sersic     4.218            0.324          -12.596           0.0392   comment 
      32957       53.1515264      -27.7407048   28.113     point     1.979            0.481           54.345           0.1714   comment 
      32961       53.1941247      -27.7405215  27.7444    sersic     4.964            0.390          -77.732           0.0486   comment 
      32962       53.1080530      -27.7405090  27.6754    sersic     0.740            1.509           71.008           0.0485   comment 
      32965       53.1123855      -27.7404151  28.4703    sersic     3.516            0.915          -54.483           0.0357   comment 
      32966       53.0962470      -27.7404011  27.2969    sersic     1.809            8.071          -47.925           0.2060   comment 
      32967       53.1596152      -27.7403356  28.1857    sersic     2.928            0.708          -31.164           0.0656   comment 
      32968       53.0970502      -27.7402574  27.6822    sersic     1.426            1.316          -72.345           0.0502   comment 
      32969       53.1026662      -27.7402315  27.8214    sersic     1.807            8.673           19.021           0.2012   comment 
      32971       53.1514155      -27.7402093  27.2824    sersic     6.873            0.164           -6.156           0.1347   comment 
      32973       53.1915292      -27.7401133  28.4341    sersic     5.515            0.375          -17.597           0.0604   comment 
      32974       53.1759640      -27.7400912  27.5472    sersic     1.841            3.012          -23.763           0.0198   comment 
      32975       53.0653269      -27.7400172  27.4532    sersic     4.753           12.047           58.237           0.5368   comment 
      32976       53.1107355      -27.7399896  29.0456    sersic     1.871           11.227           86.705           0.0136   comment 
      32978       53.0921428      -27.7399508   27.979    sersic     4.397            2.852          -62.876           0.3759   comment 
      32979       53.1950965      -27.7398912  29.5053    sersic     0.921            3.333           68.775           0.3641   comment 
      32980       53.1615012      -27.7399039  27.5357    sersic     3.317            1.243          -23.876           0.0316   comment 
      32981       53.0593076      -27.7398724  27.1647     point     4.149            3.432           77.187           0.5825   comment 
      32982       53.1412808      -27.7397126  29.0684    sersic     0.790            1.084           -8.879           0.6554   comment 
      32984       53.1969257      -27.7396862   27.334    sersic     0.427            2.356           -7.211           0.6843   comment 
      32986       53.1207561      -27.7396757  27.6771    sersic     1.749            0.845           12.812           0.8595   comment 
      32988       53.1939842      -27.7396239  30.0906    sersic     2.569            7.154           45.199           0.0130   comment 
      32989       53.0583800      -27.7395578  27.7145     point     2.779            1.306           58.236           0.0339   comment 
      32990       53.1730609      -27.7395146  28.4689    sersic     1.537            1.091          -34.456           0.6470   comment 
      32992       53.1091473      -27.7395108  28.2749    sersic     2.216            4.497          -15.028           0.1691   comment 
      32995       53.1803696      -27.7392984  27.5346    sersic     1.867            2.904           -1.872           0.1438   comment 
      32996       53.1778923      -27.7392773  27.7461    sersic     0.506            1.876           42.042           0.1334   comment 
      32997       53.1443585      -27.7392848  27.8704    sersic     3.887            0.844           34.737           0.1020   comment 
      32998       53.1012995      -27.7391542  31.0382    sersic     0.431            1.863           60.341           0.0648   comment 
      32999       53.0895908      -27.7391461  28.8472    sersic     3.464            0.167           74.237           0.6823   comment 
      33001       53.1757386      -27.7391008  28.2482    sersic     4.717           34.499            8.690           0.4658   comment 
      33004       53.0898965      -27.7390930  28.0106    sersic     3.173            0.172           21.658           0.0234   comment 
      33005       53.0696889      -27.7390858   29.345    sersic     0.301            0.974           51.827           0.5745   comment 
      33007       53.1119521      -27.7390222  29.0967    sersic     5.301            0.188           -5.894           0.0600   comment 
      33008       53.0870108      -27.7389663   27.496    sersic     4.479            0.955           33.034           0.0386   comment 
      33010       53.0730690      -27.7388765  27.7216    sersic     4.454            0.250           41.419           0.0359   comment 
      33012       53.1910190      -27.7388363  27.9325    sersic     0.609            1.414          -39.285           0.4601   comment 
      33013       53.0712637      -27.7387964  27.8342    sersic     7.696            0.440          -58.428           0.0590   comment 
      33014       53.0677614      -27.7388056  30.2767    sersic     1.313            1.046          -45.157           0.0237   comment 
      33018       53.0689403      -27.7386946  27.9309    sersic     0.559            0.196           14.344           0.0922   comment 
      33020       53.1945993      -27.7384290      nan    sersic     1.889            0.171          -49.717           0.1969   comment 
      33021       53.1460485      -27.7384087      nan    sersic     1.952           17.825           49.540           0.6027   comment 
      33022       53.1873741      -27.7383408  28.6056    sersic     2.460            0.609          -42.975           0.2120   comment 
      33023       53.1429959      -27.7383217      nan     point     2.308            0.164           44.062           0.0030   comment 
      33025       53.1741985      -27.7383069  29.4092    sersic     0.349            1.099           18.932           0.0431   comment 
      33026       53.1458998      -27.7382963  30.3544    sersic     6.797            3.611           54.946           0.0024   comment 
      33027       53.1960173      -27.7382639   28.089    sersic     3.367            0.347          -75.671           0.0578   comment 
      33028       53.0617097      -27.7382187  26.8847    sersic     3.752            0.655          -24.303           0.0550   comment 
      33032       53.0937031      -27.7381764  28.7602    sersic     4.284            0.215          -82.078           0.1676   comment 
      33034       53.0889595      -27.7381180   29.618    sersic     1.762            0.351          -41.373           0.0433   comment 
      33036       53.1083879      -27.7380822  27.7498    sersic     0.459            0.912          -53.012           0.6563   comment 
      33040       53.1022070      -27.7379895  28.2092    sersic     0.371            1.212          -71.006           0.0413   comment 
      33041       53.1487750      -27.7380013  29.5299    sersic     0.982            1.241          -68.252           0.8316   comment 
      33042       53.1419329      -27.7379542  31.4431    sersic     2.300            5.222          -19.334           0.5050   comment 
      33044       53.1804625      -27.7378932  28.0691    sersic     0.442            2.566          -70.191           0.1378   comment 
      33045       53.1855789      -27.7378246  28.5076    sersic     2.443            0.367           49.631           0.0305   comment 
      33046       53.1035099      -27.7377690  27.6493    sersic     5.491           12.032          -83.511           0.0212   comment 
      33047       53.1465926      -27.7377451  28.3037    sersic     2.805            0.620           -2.172           0.0234   comment 
      33049       53.1438822      -27.7376956  28.3088    sersic     2.631            2.600            7.746           0.3176   comment 
      33050       53.1419068      -27.7376942  28.4373    sersic     3.307            1.880           62.868           0.0808   comment 
      33053       53.1718135      -27.7376312  30.4968    sersic     1.802            0.668          -61.225           0.9763   comment 
      33054       53.1090566      -27.7375442  29.2751    sersic     2.799            0.258           47.467           0.0378   comment 
      33055       53.1219835      -27.7380723  25.5684    sersic     1.120            1.703            8.514           0.3454   comment 
      33057       53.0887507      -27.7374376  27.9526    sersic     7.570            0.456          -35.838           0.0737   comment 
      33058       53.1861474      -27.7374307  27.0053    sersic     1.016            1.829          -45.431           0.0713   comment 
      33059       53.0668485      -27.7374080  28.3778    sersic     1.262            0.816           35.442           0.0355   comment 
      33060       53.0956092      -27.7373730  27.3494    sersic     3.972            6.887           25.247           0.0557   comment 
      33061       53.0754140      -27.7373191  27.8763    sersic     4.251            3.980          -37.850           0.3160   comment 
      33063       53.1057578      -27.7372579  28.1308    sersic     3.835           20.949           22.473           0.1535   comment 
      33065       53.1574808      -27.7372538  27.6474    sersic     3.921            0.394          -10.714           0.0480   comment 
      33066       53.1460566      -27.7372211  27.1434    sersic     2.917            5.360           48.299           0.5007   comment 
      33068       53.1914146      -27.7371641  27.1957    sersic     0.683            2.271          -21.086           0.7745   comment 
      33069       53.0752982      -27.7371331  26.2524    sersic     1.836            5.481           68.421           0.4265   comment 
      33071       53.0845535      -27.7370375   29.018     point     5.498            0.348           -5.737           0.0204   comment 
      33072       53.1185857      -27.7369088  27.6335    sersic     3.163            0.305           58.584           0.0925   comment 
      33074       53.1606774      -27.7368320  27.1136    sersic     0.706            1.454          -66.132           0.2837   comment 
      33076       53.0593381      -27.7367223  27.1682    sersic     5.505           16.903           45.366           0.8321   comment 
      33079       53.0700007      -27.7366518  27.9838    sersic     3.352            2.257           18.223           0.0521   comment 
      33082       53.1882280      -27.7365448  27.6843    sersic     0.805            1.078          -30.448           0.3337   comment 
      33083       53.1498550      -27.7365573  27.5214    sersic     0.699            1.652          -51.201           0.0320   comment 
      33091       53.0838400      -27.7363466  28.6617    sersic     0.610            1.470           53.355           0.6440   comment 
      33092       53.1361929      -27.7363300  29.1599    sersic     2.149            3.213          -37.964           0.2862   comment 
      33094       53.1371739      -27.7362394  29.1867    sersic     2.429           12.504          -62.986           0.2951   comment 
      33098       53.0769224      -27.7361656  27.3962    sersic     1.709            0.841          -38.378           0.0340   comment 
      33099       53.1453446      -27.7361356  27.4214    sersic     0.962            1.250           -2.695           0.0291   comment 
      33100       53.0997387      -27.7361165      nan    sersic     0.942            0.168           76.592           0.0532   comment 
      33101       53.0976176      -27.7360504   28.567    sersic     1.289            0.199           78.063           0.0540   comment 
      33104       53.1956203      -27.7359600  28.1373    sersic     6.242           23.702          -28.829           0.4126   comment 
      33105       53.1353467      -27.7359765  27.3029    sersic     0.665            1.122          -43.867           0.0431   comment 
      33107       53.1755504      -27.7358877  27.9559    sersic     3.386            2.961           50.312           0.4804   comment 
      33108       53.1666497      -27.7358761  27.5772    sersic     1.210            0.827          -26.043           0.8291   comment 
      33109       53.1749188      -27.7358508  28.4664    sersic     1.533            1.003           20.418           0.6946   comment 
      33112       53.1599744      -27.7358066      nan     point     1.087            0.164           81.095           0.1411   comment 
      33115       53.1269648      -27.7358676  27.3237    sersic     0.489           26.664          -44.235           0.3248   comment 
      33116       53.1061000      -27.7357658  27.0905    sersic     2.430            1.566           -0.181           0.0452   comment 
      33117       53.1645475      -27.7357269  28.5321    sersic     0.552            1.551           82.596           0.5054   comment 
      33118       53.0997497      -27.7357093   28.012    sersic     1.365            0.164           56.181           0.0412   comment 
      33119       53.1428567      -27.7356428  27.5914    sersic     2.100            1.722           17.800           0.6501   comment 
      33120       53.1099860      -27.7356209  28.5016    sersic     0.720            1.838           28.027           0.5773   comment 
      33123       53.1893412      -27.7354597  28.2585    sersic     5.222            3.026          -19.429           0.0766   comment 
      33125       53.1391116      -27.7353556  27.0019    sersic     0.751            0.850           -2.504           0.6577   comment 
      33129       53.0737438      -27.7352704  27.6298    sersic     0.754            1.134           88.768           0.6402   comment 
      33133       53.0984976      -27.7351454  28.3409    sersic     2.415            1.018          -83.954           0.0532   comment 
      33134       53.1618904      -27.7351121  29.1841     point     0.874            0.456           68.069           0.8255   comment 
      33135       53.1287446      -27.7350439  29.7732    sersic     6.043            0.476           -8.058           0.0287   comment 
      33136       53.1639135      -27.7350249  30.4628    sersic     1.316            0.289           62.424           0.7240   comment 
      33137       53.1709673      -27.7349900  27.6975    sersic     0.611            1.301           35.780           0.6578   comment 
      33139       53.1933006      -27.7349069   28.384    sersic     0.871            1.115           15.819           0.6051   comment 
      33142       53.0725977      -27.7348537  27.0122    sersic     4.589            1.654            6.975           0.0452   comment 
      33144       53.1504543      -27.7348448  28.2275    sersic     1.520            0.619          -76.876           0.2510   comment 
      33145       53.1885581      -27.7347933  28.2728    sersic     6.559            0.323           16.193           0.0643   comment 
      33148       53.0864798      -27.7346738  27.1045    sersic     0.607            1.459           81.124           0.1917   comment 
      33149       53.1112248      -27.7345009  27.7191    sersic     0.714            3.878          -40.708           0.8165   comment 
      33150       53.0807606      -27.7344660  28.5312    sersic     1.321            0.249          -46.398           0.0040   comment 
      33151       53.1352896      -27.7343888  28.5844    sersic     6.609            0.229           -7.145           0.0835   comment 
      33153       53.1111467      -27.7343642  27.4185    sersic     0.642            5.013          -72.273           0.7230   comment 
      33154       53.1395147      -27.7342774  26.9719    sersic     2.811            4.289           -8.225           0.0385   comment 
      33155       53.0598867      -27.7342745   29.319    sersic     1.371            2.341            9.799           0.8484   comment 
      33157       53.1731722      -27.7341774  28.2841    sersic     0.789            2.895           36.288           0.3648   comment 
      33158       53.1944873      -27.7341374  29.5458    sersic     3.418            0.552           60.975           0.9913   comment 
      33161       53.1955052      -27.7340198   27.927    sersic     1.036            1.684          -23.005           0.6969   comment 
      33162       53.1639712      -27.7339891  28.7623    sersic     0.571            0.538           47.442           0.0202   comment 
      33165       53.1276631      -27.7339529  28.6674    sersic     5.746            0.164          -22.104           0.0571   comment 
      33167       53.1924806      -27.7338118  28.5127    sersic     2.042            5.229           47.882           0.1613   comment 
      33168       53.1813968      -27.7337942  27.6211    sersic     1.395            2.073          -14.259           0.7607   comment 
      33169       53.0924194      -27.7338122  27.3166     point     1.964            0.727           43.660           0.0316   comment 
      33170       53.0694041      -27.7337863  27.8511    sersic     2.135            2.100          -22.757           0.0391   comment 
      33171       53.1644716      -27.7337625  29.8434    sersic     0.575            1.470          -13.324           0.7162   comment 
      33172       53.1373979      -27.7336984  28.7637    sersic     0.789            2.396          -39.366           0.2689   comment 
      33174       53.1314692      -27.7336414  27.6682    sersic     1.953            7.294          -39.518           0.4009   comment 
      33176       53.0725858      -27.7335674   27.814    sersic     1.772            0.759           20.594           0.0447   comment 
      33178       53.1785237      -27.7334994  27.8964    sersic     1.505            1.789           88.200           0.3437   comment 
      33179       53.1895390      -27.7334636  27.6799    sersic     3.799            1.213          -66.275           0.0549   comment 
      33181       53.0765963      -27.7334136  28.1979    sersic     0.311            1.344           75.279           0.0504   comment 
      33182       53.1371583      -27.7334096  28.2565    sersic     3.775            3.276           33.133           0.2546   comment 
      33183       53.1547373      -27.7333946  27.6344    sersic     0.291            0.583           74.698           0.0280   comment 
      33184       53.0828496      -27.7333768  28.4392    sersic     2.819            1.413           37.971           0.3104   comment 
      33185       53.1647119      -27.7333557  28.0302    sersic     1.545            0.859          -55.087           0.5296   comment 
      33186       53.1319405      -27.7333629  27.3329    sersic     5.780            0.357           -2.596           0.0100   comment 
      33187       53.1892172      -27.7332992  27.2453    sersic     1.047            1.480          -53.075           0.6901   comment 
      33188       53.1595951      -27.7332704  28.7256    sersic     4.063            0.164           44.341           0.0432   comment 
      33190       53.0771926      -27.7331986  28.3597    sersic     0.636            0.954           -4.503           0.5535   comment 
      33191       53.1616249      -27.7331891  28.5622    sersic     2.092            0.209            3.451           0.1358   comment 
      33192       53.0742496      -27.7331755  27.1173    sersic     3.631            0.164          -18.790           0.5010   comment 
      33194       53.1519699      -27.7330704  28.3927    sersic     0.974            2.408           10.773           0.2278   comment 
      33196       53.1292781      -27.7329900  29.2393    sersic     5.767            0.562          -60.518           0.0685   comment 
      33202       53.1854675      -27.7327305  28.4453    sersic     1.796            1.276          -76.990           0.0708   comment 
      33203       53.0647257      -27.7327392  26.8427    sersic     1.499            2.784          -30.092           0.0216   comment 
      33205       53.0874733      -27.7327098  28.7581    sersic     7.126            1.843          -72.215           0.0467   comment 
      33206       53.0669114      -27.7327027  28.3245    sersic     4.283            2.353           76.412           0.4909   comment 
      33207       53.1090695      -27.7327123  27.2143    sersic     2.355           10.177           69.895           0.0374   comment 
      33208       53.0958060      -27.7326451  28.7658     point     0.344            1.649           62.026           0.1679   comment 
      33209       53.1275752      -27.7326372      nan    sersic     1.604            0.164           72.259           0.0508   comment 
      33210       53.0787853      -27.7326028  27.7125    sersic     1.995            1.422           15.852           0.1861   comment 
      33212       53.0761272      -27.7324740  27.9326    sersic     0.384            0.494           -8.729           0.0393   comment 
      33213       53.1888193      -27.7324505  27.6921    sersic     1.161            0.703          -66.055           0.0933   comment 
      33214       53.1513810      -27.7324636  26.7548    sersic     1.168            3.593           41.587           0.2653   comment 
      33216       53.1602873      -27.7324008  27.9714    sersic     6.139            0.556           50.272           0.0430   comment 
      33218       53.1945476      -27.7323763  28.7224    sersic     1.273            2.175          -21.565           0.2758   comment 
      33219       53.1609863      -27.7323797  27.9293    sersic     2.120            1.169          -10.957           0.6648   comment 
      33220       53.1953404      -27.7323427  27.8824    sersic     0.662            0.726           44.175           0.0275   comment 
      33222       53.1617511      -27.7322731  27.9768    sersic     3.132            6.007           11.535           0.3299   comment 
      33223       53.1275341      -27.7322310  32.4852    sersic     5.478            7.262          -87.675           0.3121   comment 
      33225       53.1798519      -27.7321876  31.8728    sersic     0.531            0.172          -16.553           0.3639   comment 
      33226       53.1573844      -27.7321781  28.8944    sersic     0.937            3.593          -62.308           0.0627   comment 
      33229       53.1879912      -27.7320234  28.4252    sersic     3.496            3.402           38.013           0.1314   comment 
      33230       53.1578406      -27.7319956   28.768    sersic     3.010            0.763          -65.851           0.0515   comment 
      33231       53.0692165      -27.7319768  26.8923     point     6.830            5.639           44.915           0.0093   comment 
      33232       53.1790607      -27.7319558  28.8114    sersic     0.816            1.188          -46.054           0.7373   comment 
      33233       53.1624025      -27.7319040  28.1666    sersic     1.810            5.159           72.782           0.4232   comment 
      33234       53.1106310      -27.7318691   28.067    sersic     3.517            0.386            9.431           0.0614   comment 
      33237       53.1709717      -27.7316879  29.1497    sersic     4.179            0.247            5.155           0.0794   comment 
      33238       53.1344259      -27.7316482  27.8727     point     1.875            0.654           16.376           0.4962   comment 
      33239       53.1707121      -27.7315649   28.349    sersic     0.532            1.734          -49.276           0.2314   comment 
      33240       53.1362107      -27.7315678   28.356    sersic     0.884            4.966           41.237           0.0134   comment 
      33241       53.0772384      -27.7315626  27.3991    sersic     4.345            0.378           63.741           0.2661   comment 
      33242       53.1673576      -27.7315356  28.9118    sersic     0.362            1.080           28.455           0.4832   comment 
      33244       53.1283326      -27.7315020  27.8442    sersic     1.942            0.443           66.502           0.0440   comment 
      33249       53.1780178      -27.7313487  29.8538     point     0.555            0.840           39.769           0.0972   comment 
      33250       53.1318408      -27.7313485  28.2279    sersic     0.301            2.502          -52.246           0.2260   comment 
      33251       53.1715996      -27.7313232  27.5968    sersic     5.816            6.857           14.139           0.5236   comment 
      33252       53.1766936      -27.7313037  29.5493    sersic     2.587            2.212           14.962           0.4856   comment 
      33253       53.0639440      -27.7312852  28.1659     point     4.340            0.229          -55.840           0.0996   comment 
      33256       53.1173658      -27.7313021  26.1937    sersic     8.000            1.338           79.100           0.1185   comment 
      33257       53.1466310      -27.7311884  26.7773    sersic     6.254            4.615           11.053           0.4949   comment 
      33259       53.0784929      -27.7311402  27.8077    sersic     2.982            0.983            6.008           0.7865   comment 
      33260       53.1851221      -27.7311203  29.1459    sersic     3.458            0.548           82.155           0.0956   comment 
      33261       53.1601546      -27.7311229  28.6185    sersic     0.796            0.381           14.331           0.8501   comment 
      33262       53.1594932      -27.7310991   28.216    sersic     5.069            0.840           86.288           0.0714   comment 
      33263       53.0666802      -27.7310775      nan    sersic     0.662            5.618            4.061           0.0091   comment 
      33266       53.1137670      -27.7310263  29.0038    sersic     0.450            1.469          -35.674           0.2734   comment 
      33268       53.1639868      -27.7309829  28.8758    sersic     1.456           13.277          -29.040           0.4114   comment 
