         id               ra              dec             flux      type           n               re              phi            ratio     notes 
      11269       53.1161425      -27.8072034        4.7285513    sersic       1.103        3.1810000       85.2930000        0.2175000   comment 
      11270       53.0816922      -27.8086004       39.1575469    sersic       0.801        3.4950000        1.2700000        0.6379000   comment 
      11271       53.1636787      -27.8068811        0.1108901    sersic       3.891        0.2330000       36.6840000        0.0404000   comment 
      11272       53.1555492      -27.8068727        1.0018317    sersic       1.270        4.6830000       49.3870000        0.6928000   comment 
      11273       53.1252077      -27.8068578        0.5041053    sersic       6.179        0.1810000      -83.7530000        0.2857000   comment 
      11274       53.1928547      -27.8071212        0.7074724     point       2.060        0.1690000       54.2850000        0.0413000   comment 
      11275       53.1615154      -27.8075257        0.6660106    sersic       1.874        3.2680000      -47.1540000        0.6790000   comment 
      11276       53.0623716      -27.8068412        0.1168719    sersic       5.355       10.2150000      -50.6720000        0.2925000   comment 
      11277       53.0830520      -27.8086601       15.7433929    sersic       2.562        1.3350000       48.7960000        0.8819000   comment 
      11280       53.0597183      -27.8070179        3.1129320    sersic       1.183        1.4490000       49.4680000        0.4995000   comment 
      11282       53.1313185      -27.8068001        0.0627185    sersic       1.453        1.3690000      -72.2880000        0.2763000   comment 
      11283       53.0704227      -27.8067865        0.7940382    sersic       2.026        2.3230000       82.9710000        0.4162000   comment 
      11284       53.1379324      -27.8069297        1.5303601    sersic       0.592        2.2170000      -37.7250000        0.3418000   comment 
      11285       53.0894527      -27.8067916        1.1686671    sersic       0.554        1.5950000      -56.3150000        0.3456000   comment 
      11286       53.1063105      -27.8068669        1.2398652    sersic       0.887        1.4250000       28.6940000        0.3985000   comment 
      11287       53.0689924      -27.8071692        0.1211137    sersic       0.416        2.0210000        7.5230000        0.5145000   comment 
      11288       53.1755476      -27.8068993        1.8102885    sersic       1.039        1.6630000       80.2490000        0.5276000   comment 
      11289       53.0883913      -27.8067265        0.3602712    sersic       1.173        3.1210000       67.8090000        0.3967000   comment 
      11291       53.0933250      -27.8070097        3.1399490    sersic       0.372        2.6110000      -37.0220000        0.5191000   comment 
      11294       53.1233533      -27.8066932        0.5096404    sersic       1.397        0.7590000       89.9960000        0.0442000   comment 
      11295       53.1187198      -27.8067021        0.8216165    sersic       5.368        0.7910000      -34.7820000        0.5526000   comment 
      11296       53.1088712      -27.8072761        7.2637160    sersic       1.176        2.6290000      -77.0950000        0.6936000   comment 
      11297       53.1845062      -27.8066975        0.8433476    sersic       1.417        1.3290000      -73.2980000        0.8022000   comment 
      11298       53.1739723      -27.8069180        0.0480620    sersic       0.978        1.7390000       67.1540000        0.5625000   comment 
      11299       53.0689609      -27.8067658        0.0765454    sersic       2.604        0.5960000      -15.0430000        0.8594000   comment 
      11301       53.0727183      -27.8070739        3.0550797    sersic       0.723        2.7360000      -59.0980000        0.4326000   comment 
      11302       53.1023508      -27.8066375        0.6824814    sersic       1.042        0.9410000       -1.7270000        0.5348000   comment 
      11303       53.1680383      -27.8074172        9.9171101    sersic       0.912        4.0220000       42.2980000        0.4134000   comment 
      11304       53.1118775      -27.8067728        1.5535640    sersic       2.398        1.1200000      -85.2560000        0.6149000   comment 
      11305       53.1665969      -27.8066005        0.3596193    sersic       2.100        1.9320000       48.5000000        0.2950000   comment 
      11306       53.1132601      -27.8069673        4.0381340    sersic       0.953        1.5400000       70.3910000        0.6232000   comment 
      11307       53.1441389      -27.8066286        0.7428470    sersic       0.535        2.4730000      -40.4250000        0.5433000   comment 
      11309       53.1876624      -27.8067482        0.9283344    sersic       1.284        1.0680000       51.4230000        0.3200000   comment 
      11311       53.1101989      -27.8068399        2.2945136    sersic       0.579        1.3840000       -4.8300000        0.1793000   comment 
      11312       53.1376219      -27.8065434        0.7385074    sersic       1.015        0.8670000      -88.2000000        0.4558000   comment 
      11313       53.1875435      -27.8065203        0.2503201    sersic       0.550        1.1580000       68.7880000        0.3801000   comment 
      11314       53.1083536      -27.8066180        0.7958228    sersic       0.607        2.1480000       30.1080000        0.6748000   comment 
      11315       53.0673296      -27.8065555        1.1693335    sersic       1.233        1.2860000      -38.2770000        0.8039000   comment 
      11317       53.1320103      -27.8064838        0.6367734    sersic       0.874        2.6870000       68.3360000        0.6653000   comment 
      11318       53.1151147      -27.8066608        1.1803487    sersic       0.314        3.4520000       35.0710000        0.6231000   comment 
      11319       53.0592327      -27.8064312        0.7542071    sersic       4.439        0.6350000      -72.3020000        0.0471000   comment 
      11321       53.1690174      -27.8064195        0.4347604    sersic       3.246        5.2830000      -62.5590000        0.0580000   comment 
      11322       53.1364524      -27.8065622        1.4948536    sersic       2.183        1.5120000       71.0170000        0.3539000   comment 
      11324       53.1649545      -27.8064556        0.3176187    sersic       0.505        2.4930000       33.9580000        0.2575000   comment 
      11325       53.0607673      -27.8064536        1.1904942    sersic       0.621        2.2390000       61.8210000        0.8390000   comment 
      11326       53.1044907      -27.8063902        0.4294362    sersic       0.898        0.8050000      -35.4720000        0.8274000   comment 
      11327       53.1957381      -27.8071940       10.1158235    sersic       1.195        2.5800000      -52.5090000        0.5195000   comment 
      11328       53.1328685      -27.8063801        0.1985262    sersic       2.459        0.2420000        3.3730000        0.0815000   comment 
      11330       53.1018803      -27.8063652        0.3473989    sersic       1.052        0.7070000      -69.6850000        0.0437000   comment 
      11331       53.1598077      -27.8071492        2.4354453    sersic       1.195        3.7910000        5.6350000        0.6143000   comment 
      11335       53.0685703      -27.8071133        6.3759663    sersic       1.383        2.4130000       53.1150000        0.5965000   comment 
      11336       53.1317657      -27.8062683        0.7908590    sersic       2.647        1.2720000      -29.3230000        0.3126000   comment 
      11337       53.1197668      -27.8063560        1.5887664    sersic       1.111        1.9610000       86.0690000        0.2616000   comment 
      11339       53.1633282      -27.8062416        0.0855925    sersic       0.936        0.4210000       76.1050000        0.6399000   comment 
      11340       53.1600317      -27.8068613        2.1566281    sersic       1.233        1.3220000      -27.9300000        0.5026000   comment 
      11341       53.1290210      -27.8063689        1.1286472    sersic       1.765        0.6160000      -42.3140000        0.5624000   comment 
      11342       53.1784385      -27.8065345        2.3728237    sersic       0.869        2.1580000       67.0350000        0.7274000   comment 
      11345       53.0583371      -27.8061799        0.2352622    sersic       0.762        1.6390000       -2.0370000        0.4305000   comment 
      11347       53.1817733      -27.8061643        0.4843451    sersic       6.391        3.4820000       71.8320000        0.1009000   comment 
      11350       53.0874915      -27.8066068        5.9092142    sersic       0.585        1.0370000       43.1220000        0.7524000   comment 
      11352       53.0958920      -27.8061218        0.2753151    sersic       7.405        0.3960000       87.2930000        0.0312000   comment 
      11353       53.1139080      -27.8061255        0.7062210    sersic       4.481        1.0220000       72.4930000        0.5370000   comment 
      11354       53.0819719      -27.8060991        0.1977103    sersic       1.021        0.8080000      -37.6000000        0.9003000   comment 
      11356       53.1390697      -27.8062477        1.3722825    sersic       1.258        1.2380000       -4.4610000        0.6880000   comment 
      11364       53.1379681      -27.8064055        2.6318875    sersic       0.721        3.2910000       58.6850000        0.1787000   comment 
      11366       53.0683730      -27.8060101        0.2540431    sersic       2.926        1.6390000       46.7470000        0.9769000   comment 
      11367       53.0603772      -27.8059919        0.1737518    sersic       1.517        3.6300000        1.0450000        0.3928000   comment 
      11368       53.1165089      -27.8067456        1.2383058    sersic       2.673        0.8210000      -45.6830000        0.6039000   comment 
      11369       53.0712867      -27.8064155        2.8709639    sersic       1.335        1.3450000       26.2910000        0.4751000   comment 
      11370       53.0720422      -27.8065088        2.7599618    sersic       1.776        2.6220000       30.5810000        0.4731000   comment 
      11371       53.1234337      -27.8060060        0.7385318    sersic       0.459        2.5180000      -37.8400000        0.8648000   comment 
      11372       53.0922332      -27.8061847        2.2766361    sersic       0.753        1.7950000      -77.7400000        0.5670000   comment 
      11373       53.0875808      -27.8059620        0.2564473    sersic       4.403        0.6040000       67.4850000        0.7398000   comment 
      11374       53.1186611      -27.8073774       24.9174657    sersic       1.163        2.2350000      -44.5410000        0.8385000   comment 
      11375       53.0803176      -27.8060348        0.9703077    sersic       0.770        0.7790000       89.6050000        0.7100000   comment 
      11377       53.1188541      -27.8059995        1.1390981    sersic       1.226        0.7860000      -48.8950000        0.0963000   comment 
      11378       53.1603609      -27.8059451        0.1853494    sersic       1.534        1.7030000       -4.7180000        0.0625000   comment 
      11379       53.0726589      -27.8059320        0.5200593    sersic       2.123        1.1650000       73.5780000        0.2948000   comment 
      11380       53.0784803      -27.8062703        2.1990780    sersic       1.524        1.7820000      -47.1570000        0.6312000   comment 
      11382       53.1732132      -27.8061564        1.5817495    sersic       0.710        2.0340000       56.6730000        0.4621000   comment 
      11383       53.1506019      -27.8059190        0.3205305    sersic       0.796        0.9490000       87.9250000        0.6996000   comment 
      11384       53.1797934      -27.8058773        0.2160074    sersic       4.575        3.0320000      -15.9130000        0.9911000   comment 
      11386       53.0915402      -27.8060882        1.2865372    sersic       1.433        2.5760000       29.2310000        0.2403000   comment 
      11387       53.1716743      -27.8058738        0.6883677    sersic       1.519        5.4670000       18.4620000        0.0323000   comment 
      11388       53.1460503      -27.8064460        2.6981212    sersic       0.873        2.3490000      -56.8220000        0.6084000   comment 
      11389       53.1594154      -27.8058616        0.2386884    sersic       1.629        1.1620000      -71.6120000        0.8596000   comment 
      11391       53.0981709      -27.8059401        0.8930133    sersic       1.385        1.9920000      -57.8590000        0.3259000   comment 
      11392       53.1438381      -27.8134727      872.9797583    sersic       1.175       14.4290000      -31.9350000        0.7452000   comment 
      11393       53.1651842      -27.8058160        0.1134730    sersic       1.672        1.2570000      -83.8530000        0.8136000   comment 
      11394       53.1272116      -27.8058330        0.6351580    sersic       5.001        0.7590000       70.0230000        0.2202000   comment 
      11395       53.1381480      -27.8060138        3.2403122    sersic       1.308        2.1590000       79.1200000        0.1285000   comment 
      11396       53.0762811      -27.8058117        0.7898735    sersic       0.535        1.9450000      -49.7800000        0.5098000   comment 
      11398       53.0867401      -27.8062218       14.6037226    sersic       0.556        1.9660000      -86.5200000        0.4016000   comment 
      11399       53.0853238      -27.8081031       19.1759405    sersic       2.954        7.1500000       17.8140000        0.7304000   comment 
      11402       53.1165028      -27.8058420        1.5326880    sersic       5.188        0.4430000      -81.9150000        0.4380000   comment 
      11403       53.1031721      -27.8067958       13.2962860    sersic       0.630        2.8790000      -19.3570000        0.6040000   comment 
      11405       53.0691438      -27.8060146        1.9505871    sersic       0.936        1.4190000      -75.0140000        0.7153000   comment 
      11406       53.1125445      -27.8080198       37.2838567    sersic       1.194        8.3840000        8.1210000        0.4347000   comment 
      11407       53.1282332      -27.8057000        0.1433599    sersic       1.327        1.1810000      -45.4290000        0.0506000   comment 
      11408       53.1416286      -27.8057903        1.2860396    sersic       0.730        0.5670000      -33.5360000        0.2971000   comment 
      11409       53.1567810      -27.8057694        0.3938252    sersic       1.298       33.4320000      -16.8720000        0.0711000   comment 
      11410       53.0802414      -27.8083986       99.4271129    sersic       1.839        6.1310000        4.4640000        0.8049000   comment 
      11411       53.1245827      -27.8056711        0.2402204    sersic       3.188        0.7450000       26.3960000        0.2454000   comment 
      11412       53.0874332      -27.8057130        1.4055245    sersic       1.332        1.0400000       34.6720000        0.9559000   comment 
      11413       53.0681360      -27.8066780        6.8267600    sersic       0.609        3.5560000      -58.2690000        0.4230000   comment 
      11414       53.1152387      -27.8058092        2.2711006    sersic       2.578        1.4870000       64.4400000        0.4141000   comment 
      11415       53.1582127      -27.8057189        0.6646918    sersic       3.529        0.4010000       -8.8280000        0.5418000   comment 
      11416       53.1128610      -27.8056326        0.5141452    sersic       0.588        1.1860000       15.9020000        0.4869000   comment 
      11419       53.1496187      -27.8056155        0.2959397    sersic       2.529        0.9670000       25.9290000        0.7869000   comment 
      11422       53.0645347      -27.8073618       41.5186948    sersic       1.346        5.9050000       60.7600000        0.4562000   comment 
      11423       53.1574424      -27.8057203        0.6943662    sersic       3.554        3.2880000      -31.5760000        0.7511000   comment 
      11425       53.0828577      -27.8061264        4.0332683    sersic       0.503        3.2210000        3.1970000        0.7878000   comment 
      11426       53.1326749      -27.8055992        1.5366415    sersic       0.603        0.7620000       62.2500000        0.5426000   comment 
      11427       53.0877117      -27.8056951        2.5521078    sersic       1.001        1.3910000      -20.1890000        0.2632000   comment 
      11428       53.0797723      -27.8060358        2.8098643    sersic       0.689        2.3640000       -5.3960000        0.2092000   comment 
      11429       53.0773515      -27.8057663        1.3352746    sersic       6.497        0.5060000       17.0540000        0.0295000   comment 
      11431       53.1760571      -27.8055021        0.3209066    sersic       0.411        1.4390000       44.9360000        0.0202000   comment 
      11434       53.0794516      -27.8058205        3.3889574    sersic       0.500        1.8580000       54.1270000        0.1988000   comment 
      11435       53.0690870      -27.8055191        0.7750047    sersic       0.805        1.2260000      -48.7590000        0.2964000   comment 
      11436       53.1186214      -27.8057330        2.4073377    sersic       0.422        2.7000000      -22.7290000        0.2641000   comment 
      11438       53.1584654      -27.8054451        0.2432851    sersic       2.014        0.3430000      -72.2460000        0.0439000   comment 
      11439       53.1611329      -27.8060730        1.8903674    sersic       2.940        0.7790000       -9.1690000        0.4471000   comment 
      11440       53.1532785      -27.8054327        0.5455168    sersic       3.916        2.3630000       75.0550000        0.3387000   comment 
      11443       53.1341103      -27.8067768       12.5476220    sersic       1.306        6.2460000       41.7940000        0.5492000   comment 
      11444       53.1489407      -27.8053542        0.1946457    sersic       4.902        0.2010000      -79.2370000        0.8250000   comment 
      11445       53.1529146      -27.8057627        2.3976259    sersic       3.102        3.0370000      -11.4990000        0.2867000   comment 
      11446       53.0586157      -27.8054254        0.5080328    sersic       1.073        1.0300000      -83.3890000        0.8120000   comment 
      11448       53.0773189      -27.8053621        0.7204176    sersic       4.919        0.4590000       36.0060000        0.1720000   comment 
      11449       53.0674134      -27.8053909        0.4113177    sersic       0.542        2.0010000      -37.3760000        0.7948000   comment 
      11451       53.1518572      -27.8052860        0.2959581    sersic       0.526        0.9910000      -85.0940000        0.5450000   comment 
      11453       53.1567144      -27.8054104        0.5900121    sersic       2.613        2.1950000       46.1530000        0.0033000   comment 
      11454       53.1618515      -27.8052735        0.7102774    sersic       1.872        2.1570000       -3.9460000        0.8805000   comment 
      11456       53.1215530      -27.8059573        1.2637436    sersic       1.423        3.6380000        5.5680000        0.2356000   comment 
      11458       53.1821803      -27.8057684        3.0165227    sersic       0.484        4.2390000      -50.6780000        0.7668000   comment 
      11459       53.1148404      -27.8052154        0.5058326    sersic       2.795        0.7200000      -74.9860000        0.7503000   comment 
      11461       53.1791946      -27.8051672        0.9934656    sersic       3.521        0.3450000       46.1250000        0.3774000   comment 
      11462       53.1917368      -27.8051599        0.4168078    sersic       1.708        4.3760000       59.5370000        0.1946000   comment 
      11463       53.1540477      -27.8051836        0.5438516    sersic       0.907        0.1640000      -64.6520000        0.1694000   comment 
      11464       53.1174559      -27.8051875        0.0602711    sersic       2.407        0.7400000       62.1590000        0.7200000   comment 
      11468       53.1788747      -27.8053251        0.7318426    sersic       1.179        1.9440000      -16.5050000        0.2587000   comment 
      11470       53.1630328      -27.8051419        0.0104057    sersic       5.193        0.1660000      -31.9470000        0.0079000   comment 
      11471       53.1137540      -27.8051567        0.3205517    sersic       2.488        1.7510000       19.2650000        0.3303000   comment 
      11472       53.1650184      -27.8053112        0.7224166    sersic       0.396        2.6700000       58.6330000        0.5525000   comment 
      11473       53.1843413      -27.8057328        1.5252681    sersic       5.136        8.1110000      -53.8240000        0.8441000   comment 
      11474       53.0634662      -27.8059603        6.6921217    sersic       0.655        3.1690000        4.8080000        0.3415000   comment 
      11475       53.0740913      -27.8066120       28.0557159    sersic       1.198        4.6940000       24.9300000        0.6194000   comment 
      11476       53.1342006      -27.8051375        0.3302997    sersic       2.103        0.1640000      -39.9140000        0.0500000   comment 
      11478       53.1145906      -27.8052080        1.2453708    sersic       2.180        1.1070000      -88.5380000        0.2708000   comment 
      11479       53.0619821      -27.8050997        0.4743413    sersic       2.551        2.1690000       78.3870000        0.0893000   comment 
      11481       53.1700050      -27.8050870        0.8329215    sersic       0.502        2.0890000       30.4800000        0.1891000   comment 
      11485       53.1356688      -27.8050683        0.3038218    sersic       1.181        0.9830000       67.1140000        0.0147000   comment 
      11487       53.0640452      -27.8051678        1.9882834    sersic       1.947        2.0930000      -81.2550000        0.3129000   comment 
      11490       53.0782971      -27.8057866        7.2202509    sersic       1.535        3.4710000      -49.4010000        0.8188000   comment 
      11491       53.1511825      -27.8055719        5.4406446    sersic       1.042        3.3790000      -63.1350000        0.6755000   comment 
      11493       53.1524305      -27.8052151        1.8349211    sersic       1.387        2.1190000       39.5780000        0.5424000   comment 
      11495       53.1585559      -27.8049903        0.2727282    sersic       2.805        1.0700000      -47.9810000        0.4159000   comment 
      11498       53.0564914      -27.8049554        0.2720198    sersic       4.132        2.7940000      -75.9760000        0.8773000   comment 
      11501       53.1694419      -27.8049113        0.3329859    sersic       2.966        0.8120000        2.7900000        0.0301000   comment 
      11503       53.1750894      -27.8049123        0.4344203    sersic       5.108        1.3850000       15.1660000        0.0619000   comment 
      11505       53.1375055      -27.8051924        1.0266044    sersic       0.717        2.9440000      -45.4280000        0.0992000   comment 
      11509       53.1896147      -27.8048626        0.2986016    sersic       0.782        2.5380000       10.8670000        0.6440000   comment 
      11511       53.0704958      -27.8049297        0.9579136    sersic       0.475        1.2440000       63.7780000        0.3771000   comment 
      11512       53.1793660      -27.8048342        0.2112620    sersic       1.255        0.6510000       50.5230000        0.1051000   comment 
      11514       53.0739719      -27.8048276        0.3442386    sersic       4.739        0.1980000      -30.6530000        0.0355000   comment 
      11515       53.1104763      -27.8049257        0.9895580    sersic       1.783        1.1530000      -24.6670000        0.3910000   comment 
      11516       53.1303285      -27.8056188        6.2661626    sersic       0.745        2.9550000      -64.0350000        0.7621000   comment 
      11517       53.0842962      -27.8057288        5.3880509    sersic       1.946        2.0310000       43.2520000        0.2944000   comment 
      11518       53.0744016      -27.8047661        0.0431895    sersic       2.647        1.2360000       81.3270000        0.1739000   comment 
      11519       53.1661027      -27.8047791        0.3265042    sersic       4.320        1.8370000      -86.6270000        0.2274000   comment 
      11521       53.1184437      -27.8053157        8.8538629    sersic       1.419        2.6620000       38.8980000        0.2273000   comment 
      11522       53.1651625      -27.8047563        0.1359355    sersic       0.986        1.5280000       50.8310000        0.4244000   comment 
      11523       53.1205940      -27.8050245        0.7951627    sersic       0.760        1.3830000       -3.8590000        0.4184000   comment 
      11524       53.0988180      -27.8047252        0.2649924    sersic       0.912        1.7380000      -49.3340000        0.3822000   comment 
      11525       53.1507167      -27.8048530        1.3180428    sersic       4.817        0.8450000      -18.0040000        0.0491000   comment 
      11526       53.1844107      -27.8051677        2.9213515    sersic       6.038       93.8460000       31.7010000        0.5352000   comment 
      11527       53.1155097      -27.8051423        5.8777330    sersic       2.494        4.2190000       80.6740000        0.2727000   comment 
      11533       53.1283726      -27.8049963        2.0486886    sersic       1.934        4.6000000       58.3190000        0.3122000   comment 
      11535       53.1626635      -27.8046807        0.1676184    sersic       1.137        1.2200000      -31.3820000        0.5595000   comment 
      11536       53.1387710      -27.8049366        1.4622733    sersic       2.095        1.8710000       -4.2960000        0.2269000   comment 
      11537       53.0669413      -27.8047031        1.0862136    sersic       1.040        0.9060000      -30.7910000        0.6223000   comment 
      11538       53.1489037      -27.8045766        0.3004269    sersic       1.512        0.1640000        7.6900000        0.1383000   comment 
      11541       53.1072332      -27.8057581       23.8915834    sersic       0.853        5.4620000      -30.0440000        0.5834000   comment 
      11542       53.1870603      -27.8044838        0.3444203    sersic       1.386        0.7410000       11.5350000        0.0737000   comment 
      11546       53.1457738      -27.8044635        0.2566468    sersic       1.371        0.7260000      -44.0960000        0.0349000   comment 
      11547       53.1970925      -27.8044360        0.1283396    sersic       3.704        0.4540000      -42.1700000        0.0556000   comment 
      11548       53.0591711      -27.8046482        2.4580566    sersic       0.350        1.9720000      -80.0830000        0.2686000   comment 
      11549       53.1161558      -27.8048508        2.5007660    sersic       3.084        3.1750000      -49.2910000        0.1717000   comment 
      11550       53.0761477      -27.8049445        4.7106787    sersic       0.702        2.6300000      -68.3960000        0.8325000   comment 
      11552       53.1583330      -27.8045834        0.3725059    sersic       3.802        0.5290000       53.1740000        0.0419000   comment 
      11553       53.1494324      -27.8044066        0.8298273    sersic       1.919        2.3210000      -77.0800000        0.6424000   comment 
      11554       53.1269073      -27.8046158        0.1556401    sersic       3.664        3.6280000      -65.0830000        0.6324000   comment 
      11555       53.1118132      -27.8052436        2.9321160    sersic       1.025        2.8220000      -32.2380000        0.2092000   comment 
      11558       53.1076885      -27.8044926        0.4086158    sersic       0.481        1.5510000      -72.0620000        0.0409000   comment 
      11559       53.1956499      -27.8043819        0.2411062    sersic       2.053        0.5180000      -32.7780000        0.7560000   comment 
      11561       53.1721744      -27.8058753       12.2427284    sersic       0.626        5.5380000      -14.7600000        0.6196000   comment 
      11562       53.0722922      -27.8048376        4.4670060    sersic       0.596        4.0600000       38.1210000        0.2602000   comment 
      11563       53.1210833      -27.8043735        0.4799773    sersic       1.589        2.1750000      -47.2390000        0.1179000   comment 
      11564       53.0887624      -27.8045638        1.2350047    sersic       0.755        2.8540000       29.2320000        0.4357000   comment 
      11565       53.1319682      -27.8043488        0.5058323    sersic       0.475        2.2080000      -17.7920000        0.3760000   comment 
      11566       53.1915362      -27.8043288        0.3231845    sersic       0.408        2.0820000        4.7770000        0.4835000   comment 
      11568       53.1165679      -27.8043251        0.2504501    sersic       6.308        0.7410000        8.7870000        0.2140000   comment 
      11569       53.0815469      -27.8043322        0.4178553    sersic       1.922        0.5010000       33.8010000        0.7617000   comment 
      11571       53.1717100      -27.8045614        2.2804594    sersic       2.933        2.9510000       76.0680000        0.3900000   comment 
      11572       53.0575495      -27.8045603        1.6951499    sersic       0.440        2.1630000        1.6650000        0.0182000   comment 
      11573       53.1863708      -27.8042795        0.2579680    sersic       5.060        7.8920000        6.0720000        0.1437000   comment 
      11574       53.0578428      -27.8042868        0.2354622    sersic       1.126        1.2250000       57.1950000        0.0442000   comment 
      11576       53.0629484      -27.8042669        0.8287822    sersic       3.834       10.7350000       87.8170000        0.1201000   comment 
      11578       53.1656390      -27.8042586        0.3488746    sersic       1.199        0.2400000      -12.5060000        0.1141000   comment 
      11581       53.1834790      -27.8067685      656.4516491     point       0.414        0.2610000      -44.4410000        0.5539000   comment 
      11582       53.1071009      -27.8047488        0.1210674    sersic       2.113        1.1280000      -68.9810000        0.9314000   comment 
      11584       53.0748043      -27.8047536        2.9531813    sersic       3.000        3.8320000      -57.1200000        0.7448000   comment 
      11585       53.0939057      -27.8048500        7.2340650    sersic       0.282        2.5590000       69.8710000        0.5546000   comment 
      11588       53.1377203      -27.8042130        1.1392500    sersic       3.495        0.9520000      -37.3710000        0.4091000   comment 
      11590       53.0749573      -27.8041488        0.0138393    sersic       0.565        1.5780000       11.3790000        0.9260000   comment 
      11591       53.0969613      -27.8041631        0.2269702    sersic       6.407        1.8810000       -9.9660000        0.0465000   comment 
      11593       53.1189127      -27.8042342        1.8691960    sersic       0.735        0.8030000      -42.5220000        0.4688000   comment 
      11594       53.1933057      -27.8041295        0.7613440    sersic       0.621        1.8610000       83.5930000        0.1932000   comment 
      11597       53.1496417      -27.8047953        7.5006886    sersic       0.336        4.9840000       85.9440000        0.5697000   comment 
      11599       53.1154926      -27.8041273        0.6119579    sersic       3.610        0.5410000      -49.5780000        0.1149000   comment 
      11601       53.1773099      -27.8041048        0.1617460    sersic       0.712        2.8990000       32.9060000        0.3675000   comment 
      11607       53.0882112      -27.8048552        3.9384209    sersic       0.526        4.7160000       -5.1650000        0.3056000   comment 
      11609       53.1099167      -27.8040386        0.2480491    sersic       1.400        1.4970000       73.9560000        0.6620000   comment 
      11610       53.1933046      -27.8055841       25.1122375     point       0.574        0.2320000       54.7570000        0.7337000   comment 
      11612       53.0572983      -27.8040750        1.1326649    sersic       0.515        7.2030000      -76.1010000        0.2669000   comment 
      11614       53.0614731      -27.8047399        2.6130702    sersic       6.909        1.5750000       23.1440000        0.4847000   comment 
      11615       53.1626074      -27.8041219        0.1900763    sersic       4.367        1.2510000       62.6740000        0.9900000   comment 
      11616       53.1809720      -27.8039911        0.3009509    sersic       5.129        0.2150000       16.0840000        0.1868000   comment 
      11619       53.1411740      -27.8040293        0.8330406    sersic       4.254        3.4900000      -56.4520000        0.0367000   comment 
      11620       53.1487544      -27.8043020        6.9752283    sersic       0.647        1.2430000      -53.8580000        0.8688000   comment 
      11623       53.1405381      -27.8045711        5.0274274    sersic       1.166        1.7190000       43.5400000        0.6027000   comment 
      11624       53.1952385      -27.8039950        0.3962707    sersic       1.269        1.5540000        1.3750000        0.0516000   comment 
      11625       53.0947933      -27.8042058        2.2127487    sersic       1.668        1.6620000       -5.1090000        0.8229000   comment 
      11627       53.1736637      -27.8039461        0.3746338    sersic       1.913        1.1980000      -57.2210000        0.0350000   comment 
      11628       53.1204139      -27.8039447        0.1381115    sersic       3.378        0.9470000       72.7810000        0.1663000   comment 
      11629       53.1707521      -27.8046888       11.1622196    sersic       0.700        3.2280000      -41.8800000        0.4890000   comment 
      11631       53.1154249      -27.8039092        0.4285101    sersic       2.465        0.8360000      -76.3780000        0.4094000   comment 
      11632       53.1770610      -27.8040181        0.4733538    sersic       0.997        1.0910000      -59.9870000        0.6180000   comment 
      11633       53.0641842      -27.8039132        1.0017985    sersic       0.660        1.4290000      -51.3800000        0.6355000   comment 
      11634       53.1424363      -27.8038801        1.2152860    sersic       0.235        0.8250000       37.4980000        0.7051000   comment 
      11635       53.1594076      -27.8038509        0.0758859    sersic       1.231        1.2410000       70.7690000        0.0415000   comment 
      11636       53.1407560      -27.8044779        6.9196540    sersic       4.473        3.0640000      -71.9220000        0.7448000   comment 
      11637       53.0709383      -27.8039959        0.4628990    sersic       1.376        2.3540000       29.9910000        0.3982000   comment 
      11639       53.1622081      -27.8054490       20.1275184    sersic       1.161        6.2830000      -58.1520000        0.3299000   comment 
      11640       53.1554561      -27.8038202        0.3654945    sersic       1.044        0.1640000       89.8060000        0.2450000   comment 
      11643       53.1476942      -27.8039952        1.6921690    sersic       3.104        0.6380000       54.3530000        0.7037000   comment 
      11644       53.1578836      -27.8037782        0.1402472    sersic       6.168        0.3580000      -14.1340000        0.0643000   comment 
      11646       53.1807509      -27.8039877        0.9259816    sersic       2.493        1.0270000      -19.8030000        0.7698000   comment 
      11648       53.0744744      -27.8038075        1.5416919    sersic       3.021        0.6640000        6.5700000        0.4021000   comment 
      11649       53.1275931      -27.8040062        2.9233129    sersic       0.812        4.8880000       59.2190000        0.1565000   comment 
      11650       53.0942660      -27.8044622        3.2706157    sersic       2.199        5.1810000      -35.5680000        0.7386000   comment 
      11653       53.1407396      -27.8039920        7.0238895    sersic       0.350        1.1800000       86.3430000        0.4145000   comment 
      11654       53.0624952      -27.8037094        0.4310760    sersic       1.363        1.1690000      -33.7370000        0.7568000   comment 
      11655       53.0847692      -27.8054764       17.2451841    sersic       0.797        3.2360000       47.6190000        0.2684000   comment 
      11656       53.0837300      -27.8040714        2.6540179    sersic       6.994        7.3330000      -75.9930000        0.3634000   comment 
      11657       53.1422526      -27.8038249        1.4688697    sersic       2.167        1.1810000       34.5440000        0.2839000   comment 
      11659       53.1072811      -27.8040705        0.5512774    sersic       3.475        6.7470000       81.4690000        0.4000000   comment 
      11661       53.1639731      -27.8038497        0.4613477    sersic       4.233        7.9140000       74.7110000        0.0269000   comment 
      11662       53.1667160      -27.8041693        0.0543683    sersic       5.833        1.0060000       20.8620000        0.6471000   comment 
      11663       53.0941148      -27.8036675        0.6357806    sersic       2.710        0.1770000      -34.4000000        0.0144000   comment 
      11664       53.0933343      -27.8042803        1.1650026    sersic       3.489        1.4720000       17.9430000        0.8853000   comment 
      11666       53.1638142      -27.8041048        1.9395979    sersic       1.279        0.6700000       39.4660000        0.5307000   comment 
